,id,faq,num_faq
390,492047607,['   '],0
391,471494009,['   '],0
392,607341902,['   '],0
393,292913068,['   '],0
394,356381096,"["" Why is Facebook on the Kickstarter account signup page. Although that causes LOTS of confusion among potential donors, Kickstarter put that link in so that people with Facebook accounts could use it to create the Kickstarter account. Just ignore the Facebook link and enter your information manually. Kickstarter needs your email to enable delivery of your reward, and to connect you to Amazon.com where you make your donation. A step-by-step tutorial for the Kickstarter process can be found at http://bit.ly/VdGWQb. Sun, Aug 10 2014 4:48 pm EDT Are you associated with any veterans organization? Although I'm an independent photo-illustrator (and a veteran), this project has been supported by the Veterans Museum & Memorial Center of San Diego, located in Balboa Park. It's been featured in their newsletter, the Eagle, multiple times. http://conta.cc/1pAMGzP Sat, Aug 16 2014 7:26 pm EDT ?  ""]",2
395,1282218662,['   '],0
396,130391626,['   '],0
397,1536815277,['   '],0
398,662043812,['   '],0
399,304570949,['   '],0
400,566021765,['   '],0
401,1403895242,['   '],0
402,2052293724,['   '],0
403,745808901,['   '],0
404,383244886,"["" Does OurRecovery.com cost anything to join? Thu, Jun 4 2015 12:35 pm EDT What type of Website is OurRecovery.com OurRecovery.com is a connection-style Website that allows several different types of people connect with different people, other resources, and needed programs so that people who fit the criteria can focus on getting themselves the help that they need. Thu, Jun 4 2015 12:57 pm EDT Is this a 12-step Program? Thu, Jun 4 2015 12:24 pm EDT Are you required to be a Drug Addict to join OurRecovery.com? Thu, Jun 4 2015 12:29 pm EDT Are you required to be a Recovered Addict to join OurRecovery.com? Thu, Jun 4 2015 12:35 pm EDT Are you required to be an Addict in Recovery to join OurRecovery.com? Thu, Jun 4 2015 12:35 pm EDT Is OurRecovery.com a Dating Website? Thu, Jun 4 2015 12:43 pm EDT Can OurRecovery.com be used as a Dating Website? Thu, Jun 4 2015 12:50 pm EDT What types of connections does OurRecovery.com offer? Our Website offers several different types of connections for the Recovering Drug Addict. Some of those connections are Group Counseling, Individual Counseling, Group Programs, Individual Programs, Narcotics Anonymous Meetings, Alcoholics Anonymous Meetings, 12-Step Compliance Programs, and then Group and Individual Match-Ups*. These are just a few of the different levels of connections that we will be offering Members of OurRecovery.com *Group and Individual Match-Ups are determined based on Public Shared Information on Member's Profiles. Thu, Jun 4 2015 1:13 pm EDT How is OurRecovery.com going to help me with my Addiction/Dependency? Psychological dependency is addressed in many drug rehabilitation programs by attempting to teach the Addict new methods of interacting within a drug-free environment. Our program features many different varieties of interacting with other individuals in the same or similar situation as your own. Thu, Jun 4 2015 1:49 pm EDT ?  ""]",10
405,442519398,['   '],0
406,1445139804,"["" How do I add additional items to my reward category? Additional items may be added to any reward tier. Your order: Pinky and Bubba $34 (including US shipping) Add Ping Ping (+$15) Total= $49 (including US shipping) Your initial order will have already added shipping for your initial order. Sat, Jun 29 2019 1:11 pm EDT What is a Stretch Goal? A stretch goal is a way to...um...up the ante by offering more rewards or a bonus for going above the minimum goal of a project. The minimum amount to fund this project is $3600, so any additional funds allows the project creator (that's me!) to put a little more frosting on the cake, so to speak. Sat, Jul 6 2019 6:43 pm EDT ?  ""]",2
407,1902183488,['   '],0
408,472272048,['   '],0
409,22032219,['   '],0
410,1810468486,['   '],0
411,671012841,['   '],0
412,1806407149,['   '],0
413,1311680503,['   '],0
414,1909908181,['   '],0
415,1725018716,['   '],0
416,1112434533,['   '],0
417,123877937,['   '],0
418,147077736,"[' Whats included? - Pledge AU$ 1 or more Hold My Place / Create Your Own Bundle Hey lovely! So this reward is designed to help you in two ways. Whatever reason you\'re picking this reward - you\'ll be able to access the backer-only update s These include some live painting videos and tutorials too which is pretty cool! Tue, Jul 9 2019 10:24 am EDT Whats included? -  5 AUD - Digital Artwork Bundle So this reward is a digital item, this means you\'ll be emailed with the files once the campaign ends. It includes 16 artworks which have been scanned from my hand painted designs. These have been made into digital wallpapers that you can enjoy on your phone, tablets, and PC\'s. - Each Design comes in multiple sizes designed specifically to suit all your devices. Of the 16 designs, 14 are in Full HD. and 2 in 4K! All of the higher priced reward tiers already include this item Tue, Jul 9 2019 10:20 am EDT Whats included? - 25 AUD - Glossy Galactic 2021 Calendar This was a reward chosen by the backers from last years campaign. Instead of postcard everyone opted for a calendar. it includes 12+ Gorgeous full gloss A4 artworks (and a full gloss artwork on the cover) bound into a 28 page 2021 calendar Sadly this doesn\'t glow though. Calendar size: when open-297x420mm, when closed-297x210mm It also includes the digital Artwork bundle too! All of the higher priced reward tiers already include one or more of this item :) If you\'d like to add another calendar to your exiting order simply add AU$25 to your existing total :) you\'ll only need to pay for postage once. Tue, Jul 9 2019 10:20 am EDT Whats included? - 155 AUD - Large Glow Paper Print This is a beautiful limited edition print on archival paper that glows in the dark You can choose from 10 different designs - However you don\'t make the selection until after the campaign ends. The dimensions are 500mm x 707 mm | 19.7"" x 27.8"" - this is the total paper size, so it does include a 1"" white border that we use to add the limited edition embossing mark, and its unique print number. This artwork is delivered rolled in a tube, (its the safest way to ship these artworks without damage) As well as the print. I suspect we\'ll be adding to this list once we hit some stretch goals, so please do head back later too :) If you\'d like to add another paper print to your exiting order simply add AU$155 to your existing total :) you\'ll only need to pay for postage once which is AU$18 Tue, Jul 9 2019 10:24 am EDT Whats included? - 250 AUD - Ceiling Stars 2.0 Glow Mural If you are like me, I had glow in the dark ceiling stars as a kid, this is the next level upgrade. Using Multiple Colours of Glow! It really is spectacular to see. Transform your ceiling into a stunning cosmic scene with a milky way mural designed using real star data! Printed on a matt clear pre-adhesive backed material for easy application. Because it has thousands of tiny glue dots at the back, it means you can stick it up with no tools (or well, you may need a ladder) Worth noting that this can only be stuck to a smooth surface that is Teflon free. 7.8ft long / 25.5in wide, 2.4m long / 65cm Wide These are re-position able, so you can peel them off and re-stick them back up. I tested this out myself within a 24 hour window and it worked amazingly even after being stuck up several times. If you\'d like to add another mural to your exiting order simply add AU$250 to your existing total :) you\'ll only need to pay for postage once which is AU$18 Tue, Jul 9 2019 10:29 am EDT Whats included? - 550 AUD - XL Glowing Canvas Print These canvases are huge - and designed for impact. Not only that but the glow so beautifully! As with the paper prints, you can pick from 10 designs - however - you can only pick these after the campaign has ended. Until then you only need to worry about how many you want. They are 1210mm x 855 mm | 47.6"" x 33.6"" - now with the canvases, this does not include the border, that is extra! I\'ll be including around 2 inches on each side so you can comfortably have your piece gallery wrapped :) These rewards are delivered rolled in a tube, trust me, its the safest way to get you your precious artwork without damage.  breathtaking glow in the dark artwork printed to archival fine art standard on high quality canvas ready for you to frame. Once we hit some more stretch goals we\'ll be adding more to the bundle too! If you\'d like to add another mural to your exiting order simply add AU$550 to your existing total :) you\'ll only need to pay for postage once which is AU$18 Tue, Jul 9 2019 10:24 am EDT ?  ']",6
419,1098306436,['   '],0
420,1849496093,['   '],0
421,517616308,"["" Why Simpliccity? Simpliccity is not just one site, it's multiple, that will span in different interests. Simpliccity will be for anyone, not just a select few who share one interest. Tue, Jan 23 2018 3:59 pm EST What exactly is Simpliccity Social? Simpliccity Social is planned to be a social media site that combines many of the features we see in today's social media yet with an emphasis on blogging. The contributions that you make to this project are mainly for Simpliccity Social. Tue, Jan 23 2018 3:59 pm EST ?  ""]",2
422,1890459512,"[' How much does shipping cost? We can ship this book world wide. Shipping starts at $8 AUD for within Australia, $18 for USA and $23 for everywhere else. Fri, Feb 15 2019 6:20 pm EST How can I get a signed, numbered and dedicated book? Just be one of the first 40 people to back the book on ANY level and your book will be personally signed, numbered and have a thank you dedication. Fri, Feb 15 2019 6:20 pm EST Will my book be sent with a tracking number? No, but we use a service we know and trust. To keep the shipping cost down we have chosen an economy option. However if you would prefer to have tracking it is only an additional $5 AUD. Please message us privately before March 31st to request this upgraded shipping and we can arrange the additional fee via PayPal. Fri, Feb 15 2019 6:20 pm EST Will my book come signed? Yes! Each book purchased here on the campaign will be signed by Martin. The first 50 backers will have a numbered and dedicated edition. Also if the $7500 stretch goal is reached, ALL booked with also come with a special shiny silver kickstarter backer edition seal on the intro page. Fri, Feb 15 2019 8:23 pm EST ?  ']",4
423,754158571,['   '],0
424,1631751732,['   '],0
425,1068815369,['   '],0
426,1016109485,['   '],0
427,1329507595,['   '],0
428,1132970426,['   '],0
429,1579498258,['   '],0
430,122712407,['   '],0
431,1754413881,['   '],0
432,1191528478,['   '],0
433,361484095,['   '],0
434,1615443653,['   '],0
435,429776414,['   '],0
436,457076087,['   '],0
437,1206642677,['   '],0
438,1145510654,['   '],0
439,1024979956,['   '],0
440,1739155442,['   '],0
441,1059635845,['   '],0
442,2053003521,['   '],0
443,1009132985,['   '],0
444,1413330615,['   '],0
445,1232106025,['   '],0
446,1950044274,['   '],0
447,506736787,['   '],0
448,1917872431,['   '],0
449,1366150414,['   '],0
450,1281875416,"[' Je veux vous aider à financer votre projet mais je ne veux pas de contrepartie. Est-il possible de juste faire un don? C\'est tout à fait possible ! Il vous suffit de cliquer sur ""Je soutiens ce projet"" puis ""S\'engager sans récompense"". Vous pourrez en suite choisir le montant de votre choix. Wed, Oct 5 2016 2:11 am EDT Et si je veux modifier le montant que j\'ai engagé ? Vous pouvez modifier ou annuler votre engagement à tout moment avant le Jeu 3 nov. 2016 23:46 CEST Wed, Oct 5 2016 2:24 am EDT À quel moment ma carte est-elle débitée ? Si le projet est financé intégralement, votre carte sera débitée le Jeu 3 nov. 2016 23:46 CEST, en même temps que tous les autres contributeurs de ce projet. Wed, Oct 5 2016 2:24 am EDT Si ce projet est financé, comment est-ce que je reçois ma récompense ? Terremoto vous enverra un questionnaire par e-mail quand votre récompense sera prête, pour obtenir les informations de livraison nécessaires (adresse postale, taille de T-shirt, etc.). Wed, Oct 5 2016 2:24 am EDT ?  ']",4
451,975289361,['   '],0
452,1795021695,['   '],0
453,42898575,['   '],0
454,1910158611,['   '],0
455,1438387403,"[' If a printed photo is included in my reward, will I be able to chose the image I want? Thu, Dec 15 2016 10:03 pm EST ?  ']",1
456,1838326637,['   '],0
457,305187693,['   '],0
458,150830538,['   '],0
459,1582759396,['   '],0
460,715496327,['   '],0
461,1679042026,['   '],0
462,1008489533,['   '],0
463,508522873,['   '],0
464,210180648,['   '],0
465,1711019660,['   '],0
466,303105070,['   '],0
467,906509933,['   '],0
468,337761327,['   '],0
469,1452511314,"["" When do I pay? You pay at the end of the campaign! On August 24th you will be charged the amount you pledge for if the kickstarter is successful. Pledge early, there are early bird specials available in limited quantities! Sat, Jul 28 2018 10:52 am EDT What if it isn't successful? You will not be charged! Sat, Jul 28 2018 10:52 am EDT What are Early bird specials? Early bird specials are pins with savings! You will get a couple dollars off of pins if you act fast! Sat, Jul 28 2018 10:52 am EDT Do I get choice of any pin? You will have the choice of any pin that has reached the initial or stretch goal funding it needs. If we do not reach the pin you wanted to get, you will also have the option of choosing one of my previous pins! Sat, Jul 28 2018 10:52 am EDT What are stretch goals? Stretch goals are goals that can be obtained after the initial funding to get some really cool stuff available! Sat, Jul 28 2018 10:52 am EDT Do I need the money in my account when I pledge? Nope! Money doesn't come out of your account until the campaign is over and is successful in it's funding and will not charge your card prior to August 24th. Sat, Jul 28 2018 10:56 am EDT Which pins will I receive if I pledged for more than one pin? You will have a choice of any pins that are available. If we do not reach the first stretch goal unlocking more pins, you will have the option to have one of my previously made pins. Sat, Jul 28 2018 10:56 am EDT How will I know if my pin is available? I have created stretch goals for each pin after the initial pin, if the goal is reached they will be unlocked and available for you. When these landmark goals have been reached I will make an update announcing their status of being unlocked. Sat, Jul 28 2018 10:56 am EDT Why should I back this kickstarter if it's already funded? You are still eligible back this project & receive pins even if it has been successfully funded! There is no limit to the amount of funding that can be made, and I have stretch goals to be obtained, come join the fun! Sat, Jul 28 2018 10:56 am EDT ?  ""]",9
470,950784537,['   '],0
471,1075369622,['   '],0
472,1491400526,['   '],0
473,1957068568,['   '],0
474,1329971222,['   '],0
475,1181527743,['   '],0
476,86156315,['   '],0
477,1855863139,"["" When do I get to choose the word I want for my adoption reward? We will send out a Kickstarter survey on October 17, immediately after the Kickstarter ends. Words will be adopted first-come, first-served, in the order that you backed the project (not the order that you fill out the form). So the earlier you back our Kickstarter, the better! Sat, Sep 19 2015 11:56 am EDT How can I tell what words have already been adopted? Just look them up on Wordnik! If they’re adopted, they will show their adopter’s name. Tue, Sep 15 2015 11:17 am EDT What if someone else has already adopted the word I want? We are sorry. :-( But we’re happy to help you find another beautiful word! Tue, Sep 15 2015 11:17 am EDT What do I do if I want to adopt more than one word? To adopt more words, just add $25 per extra word to your backer donation (for the awards that include adopted words). Please only add extra words at the $25 and $45 levels. If you want extra words at other levels, email us! Tue, Sep 15 2015 9:22 pm EDT I found this word you said was “missing” in another dictionary! We’ve only been checking OED and MW3, as they are the largest, and are often considered the “dictionaries of record” for English. If you found a missing word in another dictionary, that makes us very happy! We’ll still add examples for it, though, to help the people who use Wordnik. Tue, Sep 15 2015 11:17 am EDT Aren’t all these words already in the Urban Dictionary? Some of them definitely are! We think the Urban Dictionary is tops (hi Aaron!), and we have lots of fun using it. But with Wordnik, we want to show direct evidence of how words are used, through real sentences that show how a word is used in context. (And we link you to the source so you can better understand who uses a word, and why.) Tue, Sep 15 2015 11:17 am EDT You keep using that word. I don’t think it means what you think it means. Words often have several meanings or shades of meaning. We encourage discussions! You can look up any word on Wordnik (even if we have no data at all for it yet!) and leave your take in the comments section — just log in first. (But we still recommend against becoming involved in a land war in Asia.) Tue, Sep 15 2015 11:17 am EDT This word is useless! That’s okay, you don’t have to use it! Here, have this word instead, it’s very useful! https://www.wordnik.com/words/croodle Also: was that a question? Tue, Sep 15 2015 11:17 am EDT I want to back your project so I can adopt a word, but you don’t have any data for it. Can I still adopt it? Yes, please adopt it! We will be prioritizing adopted words and adding new data to them (where it exists!) first. Tue, Sep 15 2015 11:17 am EDT Can I make up a word to adopt? Yes! Tue, Sep 15 2015 11:17 am EDT I’d like to back your project but the word I want to adopt has some dumb examples. Can those be cleaned up? As part of our project, we will be refreshing and cleaning sentences across the site, and adopted words will get cleaned up first. Tue, Sep 15 2015 11:17 am EDT Can I access the raw data? We want to be able to make the data we find openly licensed, and we’re looking into ways to do that now. If you have a specific use case in mind, please email us! It will help us with our planning. Tue, Sep 15 2015 11:17 am EDT Will you share with Wiktionary and Urban Dictionary? Yes! We would be very happy if Wiktionary editors used our API to add example sentences to Wiktionary entries. We use Wiktionary definitions, so fair’s fair! Tue, Sep 15 2015 11:17 am EDT What if Oxford and Merriam-Webster start adding all these missing words? We will be very, very happy. (Especially if they work out all the etymologies.) We want all English words to be lookupable! Tue, Sep 15 2015 11:17 am EDT I want the poster! Will you be selling it separately? We won't be selling the Kickstarter poster separately -- that will be unique for backers. If there's interest we may do a different poster. Tue, Sep 15 2015 11:17 am EDT I’m super-into machine learning! How can I find out more about how you’ll find these sentences? We’ll be blogging about the process and sending updates to backers. Tue, Sep 15 2015 11:17 am EDT I want to help Wordnik in a different way! We love volunteers! Email us at feedback@wordnik.com! Tue, Sep 15 2015 11:17 am EDT Does a word have to be in a dictionary before I can use it? Nope. Tue, Sep 15 2015 12:59 pm EDT Does the poster reward include a word adoption? The poster is a stand-alone reward ... but if you really want a joint poster + adoption reward, please let us know! Tue, Sep 15 2015 12:59 pm EDT Who made your video? Matthew Green, of Matthewtown. Check out his Kickstarter: https://www.kickstarter.com/projects/mateoverde/a-twisted-tale-of-romance-outlaws-and-a-vintage-ca Tue, Sep 15 2015 1:01 pm EDT ?  ""]",20
478,194115412,['   '],0
479,1607255699,"[' What are the birds included in the deck? 23 birds across 22 cards ;) Sun, May 24 2020 11:01 am EDT What size are the cards? 7 cm x 12 cm (2.75"" x 4.75"") Sun, May 24 2020 11:02 am EDT How will the cards be packaged? They will be in a custom book shaped box with foiling on the outside! The design is yet to be finalised but I plan on making it very decorative! Sun, May 24 2020 11:04 am EDT What prints are available? If you backed the project in the first 48 hours at a physical level you\'ll be receiving an A5 print of an alternative death design for free and now because of stretch-goal #1 are also options! Sun, May 24 2020 11:07 am EDT ?  ']",4
480,1820520716,['   '],0
481,1441706282,['   '],0
482,2145698785,['   '],0
483,413304945,['   '],0
484,1697386025,['   '],0
485,526833568,['   '],0
486,11899666,['   '],0
487,535976859,['   '],0
488,1262314873,['   '],0
489,747690338,['   '],0
490,476303073,['   '],0
491,282122416,['   '],0
492,1393184760,['   '],0
493,440677353,['   '],0
494,1597757445,['   '],0
495,1065920234,['   '],0
496,1941923914,['   '],0
497,1163350526,['   '],0
498,516179872,['   '],0
499,556640471,['   '],0
500,248228217,"[' What is the video resolution We need to test the equipment more thoroughly to be certain, but the way things are now, it looks like: Live Streaming:  360p Recorded Streaming:  720p (HD) Download:  360p All of the video options will be ""recorded streaming"" unless it specifically says ""live"" or ""download"". Thu, Apr 27 2017 9:10 pm EDT how long do we get recorded streaming I want to say ""forever and ever"" or ""as long as we both shall live"" or something like that.   But the reality of the internet is wacky.   I have one huge website that is now 19 years old (javaranch/coderanch) and another that is 21 years old (richsoil/permies) so I think I can safely say ""at least a decade - probably much more."" Mon, May 1 2017 1:59 pm EDT If I watch all the video, do I get certified? Nope.  That\'s only for folks that attend the event in person. Tue, May 2 2017 10:16 pm EDT When does the kickstarter finish and when is the event happening? The kickstarter finishes Wed, May 24 2017 2:08 PM MDT. The PDC starts on May 28. Tue, May 2 2017 10:46 pm EDT How soon after the sessions do you anticipate releasing the \'download\' version of the videos? I would say a week or two after the ATC. Thu, May 4 2017 8:01 pm EDT Provided we have the hard drive space and the desire, could we have the option of a high-def download as well? We are considering it.  There are a lot of complicated bits and bobs to work out.  We have worked out bandwidth for streaming HD to be much lower than 360p file transfers.  At the same time, there are variables to nail down like ""how big will the files be?""  For our last project 360p files were about 0.8 gigs and the 1080p files were about 15 gigs.  To pull the event off, we are currently testing a lot of equipment, and we are testing a lot of internet options.  For the people that have paid $150, we want to give them the live 360p stream, and then it will take even more bandwidth to upload the HD stuff - and we would like them to have those files within hours. Bottom line:  right now we are already doing a lot of gambling with a lot of variables.  We will be able to have clearer answers on this in july. Fri, May 5 2017 7:16 pm EDT Will the course be available to purchase on DVD for people that have dreadful internet connections? That would be something like 100 DVDs.  So, no.  BUT!  Once we are all done with the event, it is possible that we might offer something as a jump drive.   But there are way too many variables right now to be able to offer something like that. Sat, May 6 2017 4:00 pm EDT I see you added the new reward ""ALLFORMATS"".  Is that included in ""BUNDLE""?  Did you forget to add ""ALLFORMATS"" to ""BUNDLE""? Kickstarter does not allow me to change a reward once somebody has selected one of those rewards.   Which makes it hard to insert new rewards.   At the same time, my experience with fulfilling stuff is that there are lots of people helping and ...  if you say one thing but provide another thing, and there is any room left for alternative interpretation, things become less than optimal. So when coming up with the new rewards, I embraced that I cannot change the existing rewards and selected dollar values and wording to make it clear what is offered. That is why the ""DESIGN"" level contains everything in ""BUNDLE"" and everything in ""ALLFORMATS"" and so much more. Mon, May 22 2017 9:34 am EDT ?  ']",8
501,547286879,['   '],0
502,1561194065,['   '],0
503,2108693607,['   '],0
504,925251638,['   '],0
505,439683086,['   '],0
506,1879428607,['   '],0
507,1969187096,"[' Private VPN server (You can choose the location) what does that mean? Sun, Nov 15 2015 9:40 am EST ?  ']",1
508,568388159,['   '],0
509,1949552322,['   '],0
510,524874094,['   '],0
511,338975867,['   '],0
512,860874071,['   '],0
513,1404555088,['   '],0
514,1048521282,['   '],0
515,182036059,"[' WHEN AND WHERE WILL THE FILM BE RELEASED? We will complete the film at the end of  2019 and after screenings at international festivals we will be distributing it via iTunes and Amazon. All supporters of the crowd-funding campaign will be personally notified about the release of this film. Fri, Feb 8 2019 5:32 am EST WHAT LANGUAGES WILL THE FILM BE PRODUCED IN? The original language of the film is English. Interviews in other languages will be accompanied by subtitles. There are no plans for dubbing of the film, but there will be Spanish, German and French subtitles to choose from. Sat, Feb 16 2019 5:37 am EST IS THERE ANY CHANCE OF MAKING AN APPEARANCE IN THE FILM? We would consider anyone with extensive knowledge of Erdnase and his book as a potential interviewee, but we will be working with professional actors for all the main and supporting roles of the reenactment scenes. To apply for the role of hand double or extra, please contact us via this email address: mail@fourmat-film.de by the end of March 2019. Fri, Feb 8 2019 5:32 am EST WHERE WILL YOU BE SHOOTING THE FILM? Fri, Feb 8 2019 5:32 am EST WHO ARE WE LIKELY TO SEE IN THE FILM AS INTERVIEWEES? We are in contact with Erdnase experts such as Richard Turner, Jason England, Denis Behr, Richard Hatch, Juan Tamariz and many others. Since not all the interviews have been shot, we cannot say at this point in time which of them you will actually see in the film. But we will keep you updated on our progress with production of this film via Facebook, Instagram and Twitter. #lookingforerdnase Fri, Feb 8 2019 5:32 am EST ?  ']",5
516,605706136,['   '],0
517,1061959771,['   '],0
518,1540652527,['   '],0
519,924091028,['   '],0
520,498864363,"["" Why these characters? In the first Words of Heroes series, these were the characters who were most desired! Additionally, I wanted to make sure many characters who were newer to the MCU/becoming some of the newer focuses of it were included. Sun, Jul 5 2020 5:50 pm EDT Is it possible to see more characters? Yes! In the first series, more support meant more unlockables, and that is also the case here. Future designs are possible. There will still be votable designs if enough funds are raised, and some designs I hope to see include Peter Quill, Peter Parker, and more of the Marvel TV characters. Sun, Jul 5 2020 5:50 pm EDT Can I purchase from the first collection? Yes, but if doing so, please order via Etsy. Orders for the new collection and the old collection cannot be combined into one order. Sun, Jul 5 2020 5:50 pm EDT How might COVID affect pin orders? It's possible a second wave will hit, in which case production may be slowed down in China, so orders may not come as fast as I hoped. Additionally, I am a student, which means my living arrangements during the fall are not entirely determined. Because of this, orders may be shuffled around and might be sent out later than intended. However, I will endeavor to get pins out to backers as soon as possible. Sun, Jul 5 2020 5:50 pm EDT Can I order more than one of the same design? Yes! Backerkit will offer the option to get more than one of each design. Sun, Jul 5 2020 5:50 pm EDT How will stickers work? Since unlocking the tier for free stickers, each backer will receive one free sticker with a character of their choice. Stickers are opaque, weatherproof, fade-resistant, and glossy. They're similar in quality to the kind of sticker you will receive from RedBubble or Society6 and are perfect for sticking on your laptop skin, water bottle, etc. Additional stickers can be purchased at $2 each on the Backerkit survey or $15 for a full set of all characters. Fri, Jul 17 2020 10:44 pm EDT ?  ""]",6
521,1961072239,['   '],0
522,1983517388,"[' How many posts will the pins have? They will have 2 posts/clasps to ensure they stay upright, due to being a bit larger than the average pin. Fri, Jun 28 2019 8:26 am EDT ?  ']",1
523,1086188217,['   '],0
524,608920265,['   '],0
525,949346693,['   '],0
526,1649188706,['   '],0
527,1514782000,['   '],0
528,459122294,['   '],0
529,300040240,['   '],0
530,1667654842,['   '],0
531,566343587,['   '],0
532,2095547741,['   '],0
533,896727411,"["" Why does the first Reward say Naad Your Head CD, when the album is called Naad Your Heart? Because I keep making that mistake and we can't edit the text now that it has backers. Whoops. Mon, Jul 11 2016 9:45 pm EDT ?  ""]",1
534,1060047136,['   '],0
535,1688419818,['   '],0
536,1915517104,"[' Which autographed photo will I receive if I make one of those pledges? You\'ll receive the month of December photo in which 23 women are gathered around the grand piano on stage at the Tabor Opera House! It\'s a spectacular composition of tastefully uncovered women scattered among those in magnificent Victorian attire! We used the 2003 film ""Calendar Girls"" as our inspiration! Wed, Sep 20 2017 3:02 pm EDT Why did you pick age 50 and older for your models? Although the common rule for something to be considered antique is that it be 100 years or older, according to an article in mentalfloss.com, “An exception to this rule is cars and other items that are subject to frequent wear—they can be called antique when they are over 25 years old.” All my volunteer models have agreed that they’ve been subject to frequent wear, so splitting the difference between 25 and 100 gave us our new 50-year antique designation! But...as you\'ll see in the calendar...none of us feels ""antique""! Thu, Sep 21 2017 12:10 pm EDT Is this a ""family friendly"" calendar? Certainly! Our models and our photographer ensured that the props used for each photo shoot were well placed to provide what we considered to be ""appropriate"" coverage. Some of our models are more covered than others, and there are plenty of curves to be seen, but this calendar is also a joyful celebration of real women\'s bodies. Sun, Sep 24 2017 11:06 am EDT If I pledge $10 or more, do I really have to wait till November to receive my perpetual gratitude? Great question! After extensive discussion with our team (nope...didn\'t happen), we agreed that our perpetual gratitude would become effective immediately upon your pledge. It\'s yours to keep forever even if we don\'t make our goal (but we will)! Wed, Oct 4 2017 6:14 pm EDT ?  ']",4
537,177322560,['   '],0
538,1352560375,['   '],0
539,1753995014,['   '],0
540,1772702958,['   '],0
541,477851481,['   '],0
542,630686780,['   '],0
543,2122791086,['   '],0
544,1778037525,['   '],0
545,729972385,['   '],0
546,807576231,['   '],0
547,1133671753,"[' Isn’t this just like Craigslist? Thu, Apr 9 2020 1:56 pm EDT Why don’t you charge a “rehoming fee”? Doesn’t that make it more safe? “Rehoming fees” have become a real buzz word in recent years. These “rehoming fees” that are exchanged between parties don’t guarantee a safer “transaction”. In fact, they might even do more harm than good. What ensures a positive adoption experience is quality communications between the current owner and the potential adopter. Meeting one another in person and each party asking thoughtful questions about the animal will likely ensure a positive outcome for the pet than any “fee” could ever ensure.  With Home To Home™, no one is in it to make money. It’s intention is to help find the next best home for the pet. When you remove a monetary exchange, then you know intentions are likely good. Thu, Apr 9 2020 1:56 pm EDT Why would someone give away their pet?! Are they bad people?! Thu, Apr 9 2020 1:56 pm EDT How do you ensure that the animal is healthy? Thu, Apr 9 2020 1:56 pm EDT How do you ensure that the animal is going to a good home? Thu, Apr 9 2020 1:56 pm EDT How do you know that the person posting their pet isn’t lying about its history? We don’t. There is no way we can know that, and neither can a shelter. Again, it is our belief that more often than not, people of positive intentions. Generally speaking, we find that people are honest about their pet’s history. To date, we have not had one case of anyone informing us otherwise. Thu, Apr 9 2020 1:56 pm EDT Why doesn’t the shelter just take the animal? Shelters across the U.S. operate at various levels, depending on their staffing capacity, budget, and kennel space (among many other things!). Yes, a shelter might be able to take the animal, but it also might mean that another animal that’s been in the shelter has to be euthanized so that the new incoming animal can take it’s kennel space. It’s a hard reality, but a reality none-the-less. Thu, Apr 9 2020 1:56 pm EDT How do I know I am getting a healthy pet when I adopt via HH? By asking the right questions and having a meaningful conversation with the current owner. Sometimes, the animal might have some health issues. The great thing is - you can ask the owner directly and learn about the animal first hand! Thu, Apr 9 2020 1:56 pm EDT ?  ']",8
548,119460240,['   '],0
549,147107510,['   '],0
550,615576298,['   '],0
551,2036866463,['   '],0
552,1384002216,['   '],0
553,1824831509,['   '],0
554,1106548424,"[' Is there a way to buy prints? Tue, Jun 2 2020 1:36 pm EDT ?  ']",1
555,1759348957,['   '],0
556,976931403,['   '],0
557,1207220509,['   '],0
558,1402153949,['   '],0
559,184641310,['   '],0
560,2137525018,['   '],0
561,1485039499,['   '],0
562,651610977,['   '],0
563,1803738115,['   '],0
564,1870020055,"[' Are you being funded by brands? While we love many running and outdoor brands, we chose not to seek funding from industry sources. We\'ve worked on campaigns for great companies in the past but find they can be artistically restrictive - i.e. pieces really have to be ""on message"". That\'s fine for commercials but not necessarily for documentaries. Documentaries are really expensive and we\'ve struggled to raise funds to truly give these subjects their due. Fortunately a few philanthropists helped us get off the ground (they know who they are :) - a few foundations helped us thereafter. But to get to the finish line, we need you - the running community and film-loving community. Wed, Apr 19 2017 8:29 pm EDT So you did this totally independently? Yup. We\'re not being funded by any brands. We also didn\'t get any pre-funding from the big streaming or cable companies. We had a big vision and felt like we just needed to go for it. Our ambitions were large in scope. But thankfully, again, a few individuals believed in us and our characters. We hope now others do too. Wed, Apr 19 2017 8:31 pm EDT ?  ']",2
565,618119639,['   '],0
566,1380675353,['   '],0
567,1061307788,['   '],0
568,2110354753,['   '],0
569,103937533,['   '],0
570,1024020321,['   '],0
571,455997399,['   '],0
572,1233442100,"[' What do the Save the Arctic notecards look like? Check out our first campaign update to check them out. Mon, Nov 21 2016 6:35 pm EST What does the limited edition Peppermint Narwhal t-shirt look like? Check out our second campaign update to see the limited edition design that is only available through this campaign. Sat, Nov 19 2016 11:35 am EST ?  ']",2
573,918396429,['   '],0
574,1440482856,['   '],0
575,943922760,['   '],0
576,981064023,['   '],0
577,1839017351,['   '],0
578,745710885,['   '],0
579,1872534716,['   '],0
580,358122756,['   '],0
