,index,faq
131,2131,"[' When will ""The Nest"" open? We are currently targeting a late summer 2019 opening. Tue, Apr 9 2019 4:29 pm EDT Where is ""The Nest"" located? The show is located in Los Angeles, just a few minutes drive west of downtown. The exact address and arrival instructions will be sent to those who purchase tickets, a few days in advance of their ticketed date. Tue, Apr 9 2019 8:31 pm EDT How many audience member experience ""The Nest"" at once? Each ticket secures a dedicated timeslot for you to experience the show. Each ticket allows entry for up to two people, so you may choose to go alone or to bring a friend. We never pair strangers together. Tue, Apr 9 2019 4:32 pm EDT Is this show different than 2017\'s production of ""The Nest""? In general, yes. Although we are still using the same basic framework of Josie\'s story, we have redesigned the experience from the ground up, including new puzzles and interactions, audio tapes, and a new layout that takes advantage of our beautiful new space. Tue, Apr 9 2019 4:37 pm EDT Is this a scary experience? Not really. Think tense mystery rather than horror. Do keep in mind that the show takes place in a darkened room and deals with mature themes such as the loss of loved ones. Tue, Apr 9 2019 4:37 pm EDT Are there any advisements for the show? The show lasts approximately 50 minutes with no intermission, and takes place in a darkened space lit by flashlight. Therefore, it is not recommended for audiences not comfortable walking, standing for periods of time, being alone, or momentarily being in complete darkness. (Please see below for accessibility information.) We strongly advise audience members with severe claustrophobia against attending. The content does contain some mature themes such as the loss of a loved one, and uses some mild language. Tue, Apr 9 2019 8:30 pm EDT Is ""The Nest"" accessible? Our location was built in the 1920\'s, before the advent of ADA codes. However, we strive to accommodate everyone as best as possible - please contact us if you have any specific questions. Tue, Apr 9 2019 8:30 pm EDT ?  ']"
132,2132,"[' Where does the money go? $5,000 covers the entire cost of ""Collecting Anchors"" from paying musicians and visual artists, to recording, mixing and mastering, to all the printing and pressing costs.  Roughly 30% of the funds are going to pay other artists involved in the process.  40-50% of the money will be staying right here in the Bemidji area. This is also seed money.  This is the first of four projects I have planned for the next year and a half, and all money raised from the cd release of ""Collecting Anchors"" will go back into those projects, so you aren\'t investing in just one album here, but many many projects to come. Wed, Apr 22 2015 1:26 am EDT ?  ']"
133,2133,['   ']
134,2134,['   ']
135,2135,['   ']
136,2136,['   ']
137,2137,['   ']
138,2138,['   ']
139,2139,"["" Pledge Add-Ons! We've had a few messages about adding items to pledges and we thought it might make sense to add some instructions! If you want to add any of the following items to your existing pledge, please add the extra amount onto your pledge and then send me a message letting me know what you've added and what extra you'd like! The following items are possible to add on to all physical pledges: Our Super Canadian Adventure AND Our Super American Adventure - £15 (UK), £17 (Everywhere else) -------------------- The following item can only be added to a tier that already includes a T-Shirt Additional Kickstarter Exclusive T-Shirt (S-5XL) - £15 If there are other combinations of items not listed here, please send me a message and we'll try to calculate costs for you! Thanks! Mon, Jul 27 2020 6:43 pm EDT ?  ""]"
140,2140,['   ']
141,2141,['   ']
142,2142,['   ']
143,2143,['   ']
144,2144,['   ']
145,2145,['   ']
146,2146,"[' Have you printed Dice Towers succesfully? Yes, we have printed multiple dice towers, decorations and monsters in resin printers. Specifically in FormLabs resin printers. We are comfortable in designing models that are splitted and printed easily. Wed, Oct 21 2020 4:50 pm EDT What type of files do you offer? 2. .stl files of the tower splitted in pieces with keys and optimized to use the least number of supports as a suggestion. 3. An .obj file of the tower in one piece. 4. A .zpr file of the tower so you can exclude any element you desire. Sun, Oct 18 2020 5:24 am EDT Some of the Dice Towers seem to not have Dice stoppers or a wall. Is it correct? Most of them have a wall that seems too short. The height of the wall is relevant to the total height of the tower. The total height of the wall should be at about 2cm, taking in consideration the standard diameter of a D20 is 2.5cm. We made sure the walls will be high enough even if you decide to print the Tower in the minimum dimensions so that the Dice Towers work properly. Tue, Oct 13 2020 6:39 am EDT Some of the Dice Towers seem to has a closed top. Is it correct? Indeed, “Militia” Tower as long as other towers (Elven, Egypt and Castle) have a cover on top that is detachable and an optional print component. We will also add a second variation to each cover, so that they will be partially opened to throw a dice through. Wed, Oct 21 2020 4:49 pm EDT Do the Dice Towers have “Beams” in the chutes? Yes. “Beams” are included in the chutes. It is important for them to be included to slow down the dice. Tue, Oct 13 2020 8:34 am EDT Information about the Commercial License. Wed, Oct 21 2020 4:49 pm EDT Will the models of the Dice Towers be pre-supported? Yes, as a suggestion. Mon, Oct 19 2020 6:29 am EDT How will you distribute the files after the campaign? We chose MyMiniFactory.com as a pledge manager. Wed, Oct 14 2020 9:56 am EDT ?  ']"
147,2147,['   ']
148,2148,['   ']
149,2149,['   ']
150,2150,"["" Where can I read Yokoka's Quest online? On its own site (https://yokokasquest.com), tapastic (https://tapas.io/series/yokokasquest) or webtoon (https://www.webtoons.com/en/challenge/yokokas-quest/list?title_no=131205 )! The main website includes a list of characters and various other extras including links to everything else related to the story on top of the comic pages! Thu, Sep 19 2019 3:18 am EDT When will kickstarter charge me? Kickstarter will charge your card at the end of the campaign, but ONLY if we reach the goal! Thu, Sep 19 2019 3:18 am EDT I can't seem to be able to pay using paypal and kickstarter isn't taking my debit card! What should I do? I imagine kickstarter doesn't accept paypal because the chances of someone being unhappy with a project that isn't fulfilling fast enough could file for a chargeback and then things get very messy. The only alternatives I can think of is borrow the credit card of someone you trust, or get one of those prepaid credit cards in a convenience store... sorry! Thu, Sep 19 2019 3:18 am EDT What are your plans once we reach the goal? If we reach the goal, the first thing we'll do is finish up the files we need to send to the printer (almost there!) and organize invoices to be efficient in our fulfillment. while we wait on the money to get to us. Once it does, we'll be sending our order to the book printer and get started on the rewards- most of which Caroline is going to handle and print herself at her job, making sure everything's all good. Afterwards it's just a matter of back and forth with the book printer until we have a book that looks up to our standards and ship everything! Digital rewards should be done around the time we send our files to the book printer, after all edits and preparations are done. Once everything has been fulfilled to all backers, we hope to drop the books in bookstores since part of our budget includes ISBN numbers (and barcodes)! Thu, Sep 19 2019 3:18 am EDT What happens if we don't reach the goal? If we don't reach the goal on this kickstarter no one gets charged, first of all. Which means that we get none of the funds to make this happen. The most likely scenario is that we're still going to get the book done anyway, but by saving money via sales on our stores, personal commissions and whatever else we can spare. This is understandably going to be taking much longer, and we're not going to try another kickstarter again even for a different project- at least not for the foreseeable future! Thu, Sep 19 2019 3:18 am EDT Why is international shipping so expensive? This is sadly the amount it costs us to ship the book out internationally. We spent an entire day trying to find a cheaper cost, but there isn't! In fact it's actually 22$ but we rounded it down to make it a bit less awful; this is sadly a very big and heavy book! To compensate we've made all paper rewards practically free in all tiers with books, so hopefully it's worth your consideration. If you're interested in the book at all, you should get it now since the shipping costs won't change even if we end up putting it for sale later online- and it won't come with any of the extra goodies either! Thu, Sep 19 2019 3:18 am EDT I'm confused about the bookplate- what is it and how do I add it to my pledge? You know how some books you open and they have a “this book belongs to ___” area inside the cover? That's a bookplate! The ones we offer are stickers, so you can stick them wherever you feel like, but we'll make sure there's a designated suggested place for it! It's also the area where I sign your book, if that's something you'd like. To add it to your pledge, just take your current amount and add 10$- so if you have Road to Adventure and ship to America it would be like this: 25$, plus 10$ shipping, plus the bookplate makes 45$. After the campaign ends, if it's successful, everyone will receive a survey to fill out information such as shipping address and what the extra amount they added to their pledge is supposed to be for, so we'll sort it out then! Thu, Sep 19 2019 3:18 am EDT ?  ""]"
151,2151,['   ']
152,2152,['   ']
153,2153,['   ']
154,2154,"[' What is the meaning behind the title Love Trap? Love Trap is a play on words relating to love and the music genre known as Trap. Electronic music blending hard-hitting and heavy instrumentation with a variety of vocal styles, the lyrical content and general message behind Trap music is motivation to hustle, usually with the implication that the hustle is in pursuit of money. Love Trap hones in on a different topic of hustle- that to “trap hate and spread love” to as great a degree as possible. I created this music in order to encourage people to stay strong and peace-making even though it may seem sometimes as if the whole world around us is filled with hate and negativity. Even though it seems impossible sometimes, we should always run ourselves as if we are each an individual Trap, which stockpiles hate and doesn’t let it go, while putting out the product of love. Sat, Jan 6 2018 1:49 am EST How do you plan to market the album? I have an extensive, written plan, including: Within every copy’s sleeve will be links to the downloadable copy, all of my blogs and social media, and all other products I have for sale. I will monitor email closely for opportunities. After they are all off, I will be hitting the studio for Love Trap 2. The first Love Trap will have built an audience for round 2, and upon release of 2, touring will commence. Sat, Jan 6 2018 6:33 pm EST ?  ']"
155,2155,['   ']
156,2156,['   ']
157,2157,['   ']
158,2158,"[' How long will it take to complete? It will take a month after the project is funded. If project is funded in January, expect the video by February 2016! Thu, Dec 10 2015 5:58 am EST ?  ']"
159,2159,['   ']
160,2160,"[' Is the book in black and white? Yes, all interior art is in the gritty and dark, black and white art style you see on the campaign. Sat, Feb 15 2020 11:13 pm EST Why are shipping charges done after the campaign ends? It simply helps get the costs down to a more accurate level. Rather than being vague and overcharging for the US shipping (or elsewhere), with BackerKit we can collect shipping after the campaign and charge the exact amount for your specific address. Sat, Feb 15 2020 11:14 pm EST ?  ']"
161,2161,['   ']
162,2162,['   ']
163,2163,['   ']
164,2164,['   ']
165,2165,['   ']
166,2166,['   ']
167,2167,['   ']
168,2168,['   ']
169,2169,['   ']
170,2170,['   ']
171,2171,['   ']
172,2172,['   ']
173,2173,['   ']
174,2174,['   ']
175,2175,['   ']
176,2176,['   ']
177,2177,['   ']
178,2178,['   ']
179,2179,['   ']
180,2180,['   ']
181,2181,['   ']
182,2182,"["" What age is this for? The appropriate age for sex education is really personal and contextual to whoever is passing on the sex-ed, and who's getting it. So its really hard to put a number on the recommended age range. Tue, May 19 2020 1:16 pm EDT Whats the difference between Signed, Doodled and Unique? A signed copy, is a book with a simple set of signatures in it, a great way to give us extra support, and have a special version of the basic book. A doodled copy, has a standard signature and drawing Erika will do, it won't be a-one-of-a-kind, but it will be hand-drawn! A unique drawing, is a drawing Erika will spend a lot more time on, and it won't ever be drawn twice. It really makes that copy a unique item. Erika tends to draw all kinds of NSFW things for this tier, as well as a lot of vegetable drawings. Tue, May 19 2020 1:47 pm EDT The combo I want isn't listed? For those of you looking to pick up Book one (the basics) - it's already out and available! Heres a handy Amazon link! https://amzn.to/2WLJZCl Tue, May 19 2020 1:47 pm EDT I just want Drawn to Sex Book 1 (the basics) Tue, May 19 2020 1:47 pm EDT What about other kinds of Merch? Tue, May 19 2020 1:47 pm EDT How do I Wholesale/Buy copies to sell? Tue, May 19 2020 1:47 pm EDT Can I review this book? Tue, May 19 2020 1:47 pm EDT I don't want a book, how else can I support you? Simply posting about the Kickstarter on your Socials would help a bunch! If you're looking to support us more directly, check out Erika's Patreon. It's the best way to contribute to OJST! https://www.patreon.com/erikamoen Tue, May 19 2020 1:47 pm EDT Where is the Masturbateer option? Tue, May 19 2020 4:53 pm EDT Contact Info Tue, May 19 2020 7:12 pm EDT ?  ""]"
183,2183,['   ']
184,2184,['   ']
185,2185,['   ']
186,2186,['   ']
187,2187,['   ']
188,2188,"[' Can I use my own receiver and transmitter with the Pathfinder Package? Yes, there is space in Sprite to install your own receiver.  The Pathfinder Package was intended for people who either didn\'t want to use a conventional radio transmitter with Sprite or for people who want to install their own equipment. If your receiver uses PPM or S.Bus or is a Spektrum Satellite receiver, you\'re good to go. If instead your receiver outputs all the individual PWM channels you\'ll need an encoder, they are approximately $20 and you can get them through the 3DR website. The space available is approximately 2.0"" x 1.25"" x 0.75"" so most standard radio receivers will fit.  If FPV equipment is not installed there will be additional room if you have a larger than average receiver. Some additional info on compatible receivers is available here: http://copter.ardupilot.com/wiki/common-pixhawk-and-px4-compatible-rc-transmitter-and-receiver-systems/ Mon, May 25 2015 7:47 am EDT Does Sprite support a live video stream? The HD camera included in either Sprite package supports a live video stream, however a video transmitter and antenna are required to broadcast the video to a monitor on the ground.  The transmitter and antenna are not included with Sprite, but space is available to install your own.  UPDATE: First person view (FPV) reward options are now available! Sun, May 31 2015 9:02 am EDT Does Sprite support iOS devices? We\'ve been watching a lot of drone projects here on Kickstarter over the last year or two, and a lot of them have faced delivery challenges that have stemmed from efforts to include many different layers of new technology at the same time. To avoid that trap and significantly decrease the technical risks of bringing Sprite to market, we very carefully have decided to use as many proven, commercially available components as possible. The flight controller and autopilot is one of them. We settled on the most current APM system available, which has evolved over several years and earned its place among the most reliable and powerful platforms. It is trusted by thousands of pilots around the world, and has amassed tens of thousands of flight hours on countless missions. Sprite supports all of the features it provides, including waypoint navigation and all of the other autonomous flight modes, and the only development that has been necessary has been to get the stabilization logic to work with Sprite. As you can see, that\'s been done, and there are only a few final elements that need to be optimized. Unfortunately, along with all of the benefits come a few limitations, and currently that includes lack of iOS support. APM is an open source platform, however, and when (and if) an iOS version of the mission software is available, Sprite will work with it. In the meantime, we iOS devotees still have a few options. First, Sprite can be programmed for autonomous flight using a laptop. Admittedly, that\'s not the most convenient for backcountry operations. You can also fly Sprite with autonomous modes stored in memory, or using a conventional RC transmitter. Otherwise, fortunately there are a wide variety of relatively inexpensive Android devices available that not only serve as a ground station, but also a USB-enabled device that\'s a great place to store all of the amazing photos and video you\'re going to take with Sprite. Thanks again for your interest and support, and we hope to see you among our backers! Wed, May 20 2015 8:06 am EDT Does Sprite Come with a HD Camera? Yes, both Sprite packages come with a HD camera.  The dual-axis mount announced in our first Update is intended to replace the originally developed single-axis mount. Wed, May 20 2015 11:33 am EDT What is the average life of the battery? The flight endurance of Sprite will depend largely on the conditions it is operating in and the mass of the payload it is carrying.  One of our pressing development goals is to optimize Sprite\'s propulsion systems which includes the blade geometry, gear ratios and motor/battery sizing.  This optimization will significantly increase the efficiency adding several minutes to the flight time.  That being said, our current flight time is around 12 min Wed, May 20 2015 12:02 pm EDT How fast can Sprite travel, and what kind of wind conditions can it operate in? Like any aircraft, Sprite\'s ability to hold a stationary position in a headwind would depend on it\'s maximum forward airspeed. We\'ll be doing a full battery of performance validation later this summer, but based on what we\'ve seen with the prototypes, we\'d estimate that to be around 10-12 m/s. That\'s about 25 mph...a pretty good breeze! Mon, May 25 2015 8:13 am EDT I\'m interested in becoming a Sprite distributor.  What can I do? We\'ve received dozens and dozens of inquiries about distribution opportunities, and we\'d like to say how much we appreciate the interest!  We have not decided on a distribution strategy yet, but when we do we\'ll be posting information on our website.  In the meantime, feel free to send an e-mail to info@ascentaerosystems.com and put the word ""Distribution"" in the subject line.  Thanks again! Wed, May 27 2015 8:23 am EDT I see you just introduced the Payload Developers Kit (PDK).  How much weight will Sprite be able to carry? The maximum payload weight will depend on a number of design factors, and not all of them have been finalized. Environmental conditions (density altitude) will also impact performance. Like any aircraft, Sprite will be able to lift more at sea level on a cooler day than at higher elevations in warm temperatures. Much depends on the final motor selections, gearing ratios, and blade geometry. As part of the beta program this later summer, we’ll be collecting data from all corners of the world. We will have beta testers in the southern hemisphere for whom it will be winter, so we’ll be able to get cold weather data as well. Ultimately we’ll be publishing a weight that ensures the ability to hover out of ground effect at a number of temperatures and altitudes. For now, please visit our website www.ascentaerosystems.com/sprite for available specifications. Sun, May 31 2015 9:02 am EDT What are the regulations around first person view (FPV) technology? The regulations around first person view (FPV) vary by country, so please be sure to check your local laws. Some countries limit the frequencies and/or the output power of the video transmitter.  For more information you can start with your country\'s radio control modeling enthusiasts communities, where lots of information is likely to be available. If you are still unsure, we would suggest that you choose the Sprite reward package that does not include the FPV equipment. Sprite\'s design will make it easy to add your own components later. Sun, May 31 2015 9:06 am EDT ?  ']"
189,2189,['   ']
190,2190,"[' What scale are the miniatures? 28mm. However, if you purchase the .stls you could increase or decrease their size as desired. Mon, Dec 28 2020 10:33 am EST How will funding for this campaign be used? Mon, Dec 28 2020 10:33 am EST ?  ']"
191,2191,['   ']
192,2192,['   ']
193,2193,['   ']
194,2194,['   ']
195,2195,['   ']
196,2196,"[' You say this project is for ""mature audiences only"" -- why is that? The comic contains mature themes (accidental violence, sexually suggestive depictions, graphic illustrations of anatomy, etc.) and is intended for adults only (18 and over). The stretch goal rewards contain nudity, too. Tue, Apr 14 2020 8:38 pm EDT How long is the comic? The main comic is 32 pages long, with additional pages of bonus content being unlocked as stretch goals are met. The book will also include an alternate cover, character sketches, pinups and (if unlocked) bonus mini comics. All in all the final book will have anywhere from 60 to 100+ pages of content. Tue, Apr 14 2020 8:41 pm EDT When will backers receive the comic? Backers of the project will receive the digital book by July (hopefully sooner) and physical softcover book shortly thereafter. Tue, Apr 14 2020 8:41 pm EDT I\'m already a member of Giantess Fan. Will AWA: Impact Zone be released on your website for members? Yes, we will release a digital version of AWA: Impact Zone on Giantess Fan. However, this version will not include the bonus content (stretch goal pinups and NSFW mini comics) that are exclusive for backers of the Kickstarter project. We will upload AWA: Impact Zone to Giantess Fan a couple months after all of our backers receive the comic (so potentially early fall 2020). Tue, Apr 14 2020 8:41 pm EDT Can I get an early copy of A Weekend Alone 16 if I contribute to your Kickstarter campaign? Yes! We are offering printed and digital advance copies of AWA 16 for pledges of the ""macro"" tiers and up. If you choose one of these tier levels you\'ll receive the digital version of AWA 16 by the end of May. The printed version will arrive with AWA: Impact Zone and other rewards as soon as we can print and ship them (by July). Tue, Apr 14 2020 8:43 pm EDT Are the characters from the original A Weekend Alone in this comic? No, this comic contains a cast of entirely new characters. However, the bonus content (pinups, wallpaper, mini comics, etc.) will feature characters (such as Valerie, Mary-Jean, and Sarah) in ways never seen before (naked, barefoot, in special outfits, and more). Tue, Apr 14 2020 8:43 pm EDT The art of AWA: Impact Zone looks a bit different from the original series. Is the artist the same? This project is a collaboration between different talented artists. AWA: Impact Zone has the same line artist (Jiuen) but paired with another colorist (Ylenia Di Napoli). This collaboration helped us create this project without creating any major delays in the production of the main AWA series. The stretch goal rewards feature art from numerous other artists with different styles. We think it\'s awesome to see different takes on the original characters of the series! Tue, Apr 14 2020 8:43 pm EDT Why is the printed book so big? The comic features depictions of tiny people in vast scenes. The subtle details of the scene will be lost if printed on a tiny page. An 8.5"" x 11"" page is large enough to fully enjoy the artwork and fit on a shelf or storage box. Tue, Apr 14 2020 8:43 pm EDT Are you offering a hardcover version? No, not at this moment. If this project is successful, we may consider offering a hardcover version as a reward for a future crowdfunding campaign. Tue, Apr 14 2020 8:43 pm EDT Are you offering add-on rewards (e.g. can I get a printed version of some other comic as a reward)? We are not offering add-on rewards. Kickstarter\'s system does not make it easy to offer add-ons in a simple manner. Tue, Apr 14 2020 8:43 pm EDT Will you ship the book to international backers? Yes but you will be responsible for any import duties or fees incurred. We also urge you to make sure adult comic books are legal in your locality  -- don\'t assume they are! Tue, Apr 14 2020 8:43 pm EDT ?  ']"
197,2197,['   ']
198,2198,['   ']
199,2199,['   ']
200,2200,['   ']
201,2201,['   ']
202,2202,['   ']
203,2203,['   ']
204,2204,['   ']
205,2205,['   ']
206,2206,"[' May I have more than one dog in the photo on my Pledge? Yes.  BUT REMEMBER the dimensions are small.  If you want to be able to see your dog, you have to consider a closer shot of their cute fluffy faces.  Good luck on getting them to sit next to each other too (I find that particularly tough with my two dogs...but it is doable!) Sat, May 28 2016 2:27 pm EDT ?  ']"
207,2207,['   ']
208,2208,['   ']
209,2209,['   ']
210,2210,['   ']
211,2211,['   ']
212,2212,['   ']
213,2213,['   ']
214,2214,['   ']
215,2215,['   ']
216,2216,['   ']
217,2217,['   ']
218,2218,['   ']
219,2219,['   ']
220,2220,['   ']
221,2221,['   ']
222,2222,['   ']
223,2223,"["" Can the Phantom Air take phone calls Yes the Phantom Air can receive phone calls via a single button press and a mic in the right earbud Sun, Sep 25 2016 6:30 pm EDT How do we know these will sound good after reading some many poor reviews of other purely wireless products We have been building hi end sounding audio since we began and the Phantom Air is no exception. Our primary goal at the start was hi end sound and our reputation and public reviews speak volumes about our sound quality. Sun, Sep 25 2016 6:35 pm EDT How do you deal with signal drop The Phantom Air uses a unique double antenna set up for the bluetooth to aid with transmission between each earbud and also your device. Bluetooth signals don't like passing through water and as the human body is mainly made up of water this presents some challenges. By placing one antenna inside the Phantom Air and another externally (which is hidden) we increase the quality of transmission and reception and reduce drop outs by (over other brands) by 80% Sun, Sep 25 2016 6:35 pm EDT If i pledge for more than 1 Phantom Air or Master 6 do I need to pay more for Shipping? There is not extra charge for multiple items you have pledged for. Just the set standard rate of £5.00 for the UK and £10 for the rest of the world. Thu, Oct 13 2016 12:25 pm EDT Can I pledge for more than one Phantom Air or Master 6? Yes you can, just multiply the pledge amount by however many Phantom Air or Master 6 you want. Thu, Oct 13 2016 12:25 pm EDT ?  ""]"
224,2224,['   ']
225,2225,['   ']
226,2226,['   ']
227,2227,['   ']
228,2228,['   ']
229,2229,['   ']
230,2230,['   ']
231,2231,['   ']
232,2232,['   ']
233,2233,['   ']
234,2234,['   ']
235,2235,['   ']
236,2236,['   ']
237,2237,['   ']
238,2238,['   ']
239,2239,['   ']
240,2240,['   ']
241,2241,['   ']
242,2242,['   ']
243,2243,['   ']
244,2244,['   ']
245,2245,['   ']
246,2246,['   ']
247,2247,"["" WHAT IS THIS PROJECT FOR? The Cleveland Flea is building furniture — tables, benches, bar, stools and other furniture — to [almost] accommodate the 20,000-30,000 shoppers at our monthly event in Tyler Village. We're reaching out to our community to help us raise the funds for the project. It's the first phase of our goal to #BuildTheFlea a real home in Cleveland. Wed, Apr 22 2015 9:41 am EDT WHY WILL THE PROJECT COST $40,000? We weren't surprised when plenty of people asked why a furniture project costs $40,000. The easy answer: we're serving 20,000-30,000 people each month with the furniture. That's less than $2/person, just at our next event. The real answer: you get what you pay for. Working with local designer 2nd Shift Design Studio to custom-craft furniture to our specific needs and then commissioning a Cleveland woodshop (hello, Soulcraft!) to manufacture the collection costs more than buying in bulk from, say, Ikea. Oh, does it feel better, too! Investing in our local economy hits at the very core of the Cleveland Flea. That's why we started. It's why we exist. It stays true to our mission to continue building the Flea with Cleveland's power, talent and support. Wed, Apr 22 2015 9:41 am EDT WOULDN'T IT JUST BE MORE COST EFFECTIVE TO GO TO IKEA? Cost effective? Well, maybe. In the short term. But you get what you pay for. We'd like to make a solid investment in quality, custom-crafted furniture that meets our service and functionality needs. We don't want to buy furniture to serve 20,000-30,000 people each month, only to need to replace it several times each year. More importantly, we believe in our local economy and Cleveland’s talented small-business community. Supporting and growing our local economy is at the core of everything the Cleveland Flea does and stands for. Wed, Apr 22 2015 9:41 am EDT WHAT FUNCTIONALITY DOES THIS CUSTOM FURNITURE HAVE? Optimized for fast assembly on Cleveland Flea mornings (and quick break-down on Flea nights), the furniture is also made to stack-and-store, taking up just a few feet of our storage unit. And let's just say, there are not a lot of feet to spare. We love it when form meets function. Functionality is key in this project. Partnering with local design shop 2nd Shift Design Studio has made meeting that need possible. Want to see how quick and easy these pieces are to build? Watch the video in our Update #2: https://www.kickstarter.com/projects/1372733633/build-the-cleveland-flea/posts/1206761 Wed, Apr 22 2015 9:41 am EDT WHAT IF I HAVE A QUESTION ABOUT THE PROJECT? Ask it! You can either post it in the COMMENTS on our Kickstarter page or email hello@theclevelandflea.com. Wed, Apr 22 2015 9:41 am EDT HOW CAN I GET STATUS UPDATES ON THE CAMPAIGN AND PROJECT? Stay tuned to our Kickstarter page. We'll post updates throughout the campaign. If we reach our funding goal, we'll continue to post project updates on the Kickstarter page. Backers will receive updates via email too. We'll continue to tell our #BuildTheFlea story through our Facebook, Twitter and blog too! Wed, Apr 22 2015 9:41 am EDT I ALREADY GAVE TO THE CAMPAIGN. WHAT ELSE CAN I DO TO HELP #BUILDTHEFLEA? How kind of you to ask! Direct your attention to our #BuildTheFlea Campaign Headquarters, where we've outlined a few simple ways you can help us spread the word and gain traction for our Kickstarter: http://www.theclevelandflea.com/kickstarter-headquarters Wed, Apr 22 2015 9:41 am EDT ?  ""]"
248,2248,['   ']
249,2249,"["" Why can't I pledge for multiple Rewards? For instance, say you want 2 x $99 backer rewards.  Simply increase your pledge to $198 to the Kickstarter and send us a message to let us know. We will get back to you with a confirmation letter once we have added you to our special request/international back spreadsheet. We are more than happy to work with you to get you the rewards you want. Wed, Apr 23 2014 11:20 pm EDT Where can I buy the car print right now? It's available on our website www.calmtheham.com: http://calmtheham.com/products/filmography-of-cars Mon, Apr 28 2014 11:14 am EDT ?  ""]"
250,2250,['   ']
251,2251,['   ']
252,2252,['   ']
253,2253,['   ']
254,2254,['   ']
255,2255,"[' How much does WIK weigh? 45 grams = 1.6 ounces Fri, Jul 17 2020 3:56 pm EDT What materials are used to manufacture WIK? WIK’s housing is made from ABS plastic. I like it’s high durability and impact resistance. ABS also has excellent high and low temperature tolerance. The band is made using Cordura fabric. Wed, Jul 15 2020 11:54 pm EDT How many lumens does WIK have? WIK is an ambient light so it’s lumen output is a little difficult to quantify. I measured about 60 lumens at the source. One of my favorite features of WIK is that it will stay at that output for the entire use of the battery. No dimming. Wed, Jul 15 2020 11:54 pm EDT How many charge cycles will WIK’s battery support? WIK uses a lithium ion battery which typically gets anywhere from 300-500 charge cycles. We have taken steps to protect the battery by lowering the charge rate and not letting the battery’s voltage get to low before shutting off. We think this will give WIK a higher than average number of charge cycles. Wed, Jul 15 2020 11:54 pm EDT Does WIK come in a smaller size? Yes. A regular size and a smaller size. Regular will fist most people comfortably. I recommend the smaller size for Kids. A survey will go out to all the backers with the information needed to select size and color. Wed, Jul 15 2020 11:54 pm EDT ?  ']"
256,2256,['   ']
257,2257,['   ']
258,2258,['   ']
259,2259,['   ']
260,2260,['   ']
261,2261,['   ']
262,2262,"["" What material is used in the product? Is it environmentally friendly? Armpal tabletop game is made up of hundreds of E0-grade eco-friendly wooden parts. This will not have any health effects on people including children. Fri, Jul 3 2020 4:07 am EDT Are children able to assemble Armpal? Children can assemble Armpal with their parents. But we recommend that children over 10 years old try to complete it independently, which will be a great exercise for hands-on ability and concentration. Fri, Jul 3 2020 4:07 am EDT I want to buy this product as a gift for children, can you provide special perk? We do provide personalized Armpals and it's perfect for gift ideas! You can choose personalization pledges, and we will engrave your provided name or message (within 26 letters) in the most prominent place of the product, making Armpal the most unforgettable gift for your children. Fri, Jul 3 2020 4:07 am EDT Will the assembled Armpal take up a lot of space? No, according to our calculations, an assembled Armpal needs 400mm*240mm or 200mm*650mm space to place. You can easily place it on your desk or bookshelf as a handmade artwork. Fri, Jul 3 2020 4:07 am EDT Do I need to prepare some special tools to assemble? No glue is needed for putting an Armpal together. You can assemble it at home on the table with some easy tools like scissors, pliers  and cross-head screwdriver, etc. Fri, Jul 3 2020 4:07 am EDT Are the wooden parts fragile and what to do if they are broken? Sat, Jul 4 2020 2:29 pm EDT Will the game be available in other languages? Compared with other traditional board games, our game has no textual content. And our instruction manual is presented in the form of illustrations which is much more clear than text. So currently we only have an English version. Fri, Jul 3 2020 4:07 am EDT ?  ""]"
263,2263,['   ']
264,2264,['   ']
265,2265,['   ']
266,2266,['   ']
267,2267,['   ']
268,2268,['   ']
269,2269,['   ']
270,2270,['   ']
271,2271,['   ']
272,2272,"[' How is the game played? It is played like \'Go-Fish\' except with more strategy. Cards are dealt out. Players take turns asking others for a specific card in order to fill out their ""book"". If their request is successful, they get to ask again. It gets especially fun as you figure out who has what card based on what each player has asked. Our 7 year old is remarkably good at it. Wed, Dec 28 2016 6:36 pm EST What is the goal of the Kickstarter Project? Thanks for your interest. I just want to generate enough interest to successfully fund a higher volume printing of the cards (100) to bring it down to a reasonable price. The first set I had printed last week was $23 after shipping. Humbug is a fun game that my kids and I play. Our 7th grader took a deck to school a couple of months ago and her science teacher was really interested, so I made them a few decks with our printer. A home-made set just doesn\'t shuffle and feel as good as a professionally made set. With a successful kickstarter campaign, I would have enough to produce the 100 decks...after those are sold, I would have enough revenue to produce 250 and then hopefully can perpetuate the concept. Wed, Dec 28 2016 6:38 pm EST What are the rules? Wed, Dec 28 2016 9:49 pm EST ?  ']"
