,index,faq
121,2621,['   ']
122,2622,"[' Why didn\'t Kickstarter ask for my address when I made my pledge? You may be wondering how we\'re going to send you the awesome rewards we promised in exchange for your pledged donation! Kickstarter minimizes the amount of information it needs to process your ""pledge"" at of respect for users\' privacy, It only collects the information it needs at each step of the campaign (see the next question for more). But never fear, once we do make our fundraising goal, we will get in touch with you for your mailing address and any other information we need to get your cards, prints, and statues to you. Wed, Jun 20 2018 11:12 pm EDT What happens to my credit card if you don\'t make your fundraising goal? Kickstarter has designed a low-risk process for the donor. If our project does not meet our funding goal by the end of the month-long campaign (July 18), you credit card will never be charged and we won\'t receive any funds. Wed, Jun 20 2018 11:12 pm EDT ?  ']"
123,2623,['   ']
124,2624,['   ']
125,2625,"["" How big are the monsters? All monsters are unique and created by hand, so they don't have a standardized size. Expect them to have a height of around 20cm. Thu, Jan 10 2019 11:05 pm EST ?  ""]"
126,2626,"[' What essential oils are each scent comprised of? Blushing Ambition: Petitgrain, Roman Chamomile, Clary Sage, and Ylang Ylang Serenity Now: Lavender, Palmarosa, Helichrysum, and Frankincense Neutralizer: Lime, Juniper Berry, and Carrot Seed Tue, Mar 29 2016 5:39 pm EDT How is your product different from other ""all-natural"" skincare products out there? First off, the term ""natural"" is unregulated by the FDA. Most ""all-natural"" skincare products aren\'t truly ""natural"". Even those made with natural ingredients aren\'t organic, meaning they aren\'t the best quality. Or they contain potentially inflammatory natural ingredients, like oats, corn, and soy, which are commonly genetically modified. We went through great lengths to go above and beyond delivering another typical ""all-natural"" skincare product, from ingredients to packaging. We have personally met all our sourcers and have verified our ingredients come from legitimate, trustworthy places. Drifter Organics is free of any inflammatory ingredients. Our products are plant-based, vegan, gluten/corn/soy/paraben-free, and non-GMO. They are made in an organic and gluten-free facility. Developing a product with pure, organic ingredients is our top priority. Absolutely no filler ingredients here! The money we raise from our Kickstarter will help us get certified organic by Oregon Tilth—the highest seal of organic certification. In a world full of chemicals, we promise you cannot get any more natural than this. Wed, Mar 30 2016 3:02 pm EDT What is the full list of ingredients for all your products? Blushing Ambition: Butyrospermum Parkii (Shea Butter)*, Helianthus Annuus (Sunflower) Seed Oil*, Carthamus Tinctorius (Safflower Seed) Oil*, Theobroma Cacao (Cocoa) Seed Butter*, Copernicia Cerifera (Carnauba) Wax*, Tocopherol (Vitamin E)**, essential oils of: Citrus Aurantium (Petitgrain)*, Anthemis Nobilis (Roman Chamomile) Flower*, Salvia Sclarea (Clary Sage)*, Cananga Odorata (Ylang Ylang) Flower* *Certified Organic **Certified Non-GMO ISO Serenity Now: Butyrospermum parkii (Shea Butter)*, Carthamus Tinctorius (Safflower Seed) Oil*, Simmondsia Chinensis (Jojoba) Seed Oil*, Copernicia Cerifera (Carnauba) Wax*, Tocopherol (Vitamin E)**, essential oils of: Lavandula Angustifolia (Lavender)*, Cymbopogon Martinii (Palmarosa)*, Helichrysum Italicum*, Boswellia Carterii (Frankincense)* *Certified Organic **Certified non-GMO ISO Neutralizer: Butyrospermum Parkii (Shea Butter)*, Carthamus Tinctorius (Safflower Seed) Oil*, Cocos Nucifera (Coconut) Oil*, Theobroma Cacao (Cocoa) Seed Butter*, Copernicia Cerifera (Carnauba) Wax*, Tocopherol (Vitamin E)**, essential oils of: Citrus Aurantifolia (Lime)*, Juniperus Communis (Juniper Berry) Fruit*, Daucus Carota Sativa (Carrot) Seed* *Certified Organic **Certified non-GMO ISO Wed, Mar 30 2016 3:00 pm EDT ?  ']"
127,2627,"[' Will my device fit in the MYSA? The MYSA is designed to be universal. We’ve tested tablets up to 13 inches with no problems. For reference, the largest iPad Pro is 12.9 inches, and a standard sized iPad is 10.5 inches. The key area is thickness. If you measure your device with the case on, it will fit as long as it’s under 0.6” thick. Almost all cases work, including most of the ultra-protective ones like Otterbox. Thu, Mar 1 2018 12:17 pm EST When will I get my MYSA? Take a look at our estimated production timeline on the Campaign page. We fully expect to begin shipping out MYSAs in August 2018, and it could be even sooner. We’ll send out update emails throughout the production process, so you’ll always be in the loop. Thu, Mar 1 2018 12:17 pm EST How do you know if I want my MYSA(s) in black or white? We’ll collect that information from you as soon as the campaign is over. You will get an email survey from us, so keep an eye out for that in early April. Thu, Mar 1 2018 12:17 pm EST Can I mix and match between the black and white versions? Yes! If you choose a reward with multiple MYSAs, you are free to mix and match as much as you like. When we send out the backer email surveys in early April once the campaign ends, you will have the freedom to choose. Thu, Mar 1 2018 12:17 pm EST Why hasn’t Kickstarter taken my shipping information? To protect backers information, Kickstarter does not require shipping information until the campaign is officially over. We’ll send out an email survey when the campaign ends to take all the pertinent shipping information from you. Thu, Mar 1 2018 12:17 pm EST How much is shipping and handling? Thu, Mar 1 2018 12:17 pm EST What’s up with the Protective Case? Thu, Mar 1 2018 12:17 pm EST How can I change my pledge amount? To change your pledge amount, look for the “Manage your pledge” button that appears next to your pledge amount on the Campaign page. Then select “Change your pledge” on the following page. Thu, Mar 1 2018 12:17 pm EST ?  ']"
128,2628,"[' What style of music is this? Deep Soulful Afro House, Go here to hear The CASAMENA Radio Hour program and get a feel for the vibes:  http://podcast.casamena.com  The only difference with the CD is that there will be no talking.  :-) Fri, Dec 7 2012 10:56 pm EST ?  ']"
129,2629,['   ']
130,2630,['   ']
131,2631,['   ']
132,2632,"[' Do the decks come with a marker? Mon, Mar 2 2020 2:31 pm EST What size are the cards? Standard playing card size of 3.5” x 2.5” with rounded corners. Mon, Mar 2 2020 2:26 pm EST What’s in the box? 60 unique Facilitator Cards. 15 for facilitating emotion, 15 for ideation, 15 for clarification, and 15 for execution. Plus, the box itself has a little key explaining the icons (for group configuration, props, etc.) for your reference. Mon, Mar 2 2020 2:26 pm EST What’s included with the deck? Every order of Facilitator Cards (print or digital) includes a ton of supporting materials and resources: including a robust Facilitator Cards Facilitation Guide, an e-book copy of Unlocking the Magic of Facilitation, icons you can use for your planning, access to a community of facilitators and more! Mon, Mar 2 2020 2:26 pm EST What if I want to order more than 20 decks? Yay! That’s awesome. Please contact us at hello@facilitator.cards and we’ll work together to make that easy. Mon, Mar 2 2020 2:27 pm EST Can I get Facilitator Cards in other languages? Not currently. If we get a lot of interest in a particular translation, it’s definitely something we would consider collaborating on in the future, so let us know what languages you’d like to see the cards in). Mon, Mar 2 2020 2:27 pm EST Why are they wet-erase-marker compatible (and not dry erase)? Initially, our plan was for them to be dry erase. But we changed that up after testing because we realized that dry erase ink rubs off easily with friction, and we wanted you to be able to stack these cards, shuffle them around, and bring them to and from your facilitations — all with your notes still intact. Mon, Mar 2 2020 2:27 pm EST Why are the cards waterproof? To make them extra durable! Whether you’re an outdoor facilitator who regularly works in the rain, or just someone who wants to rinse off the notes you’ve written in the sink (instead of using a damp cloth), you’re good to go. Mon, Mar 2 2020 2:27 pm EST Why are you making these if you can print them at home? The do-it-yourself Facilitator Cards are great (we’ve been using them for years in our facilitation), but the decks we’re creating together through Kickstarter are going to knock our socks off. A deck that will last forever (instead of needing to be remade), that’s waterproof, that is easy to write and erase on, and that just feels amazing to use. Mon, Mar 2 2020 2:31 pm EST Can I change my order? To manage your order (or pledge) visit the project page and click the “Manage your pledge"" button at the top right. From there you can change payment method, reward selection, pledge amount, even cancel your pledge. Mon, Mar 2 2020 2:31 pm EST Do you offer international (non-USA) shipping? Yes! It’s a little more expensive, but we can ship to most places. Here are the places our distribution company cannot ship to (sorry, y’all!): Afghanistan, Brazil, Congo, Cote d’Ivoire, Cuba, Democratic Republic of Congo, Eritrea, Guam, Guinea-Bissau, Haiti, Iran, Iraq, Liberia, Libya, Myanmar (Burma), North Korea, Russia, Somalia, South Africa, Sudan, Syria, Ukraine. If you’re a facilitator in one of these countries, email us! We’ll work together to find a way to get you a deck. Mon, Mar 2 2020 8:02 pm EST ?  ']"
133,2633,['   ']
134,2634,['   ']
135,2635,['   ']
136,2636,['   ']
137,2637,['   ']
138,2638,"["" When is the best time of year to wear Dhana’s circular jacket? Spring or Fall, this jacket is best suited for temperatures above 40ºF/5ºC Mon, Oct 14 2019 10:27 pm EDT How thick can the lining materials be? We accept most clothing items with a few exceptions for things like winter coats, leather, or lace. After the purchase of your jacket, you will receive a “Do Not Send” list. This will help clarify what items we do not accept. If you have further questions don’t hesitate to contact us at info@dhana.com Mon, Oct 14 2019 10:27 pm EDT Can I send in mixed materials or textures? Yes of course. Mon, Oct 14 2019 10:27 pm EDT What do I need to do to make sure the symbols or images on my clothing will appear on the jacket lining? No action is necessary, our team will do their best to highlight any notable features on clothing. However, we cannot guarantee any specific placement or requests. Mon, Oct 14 2019 10:27 pm EDT Is there any way I can prioritize the garments I send for placement? No, due to the nature of this jacket our team confined to the limitations of the clothes they receive. We cannot guarantee any specific placement or requests however, you are welcome to share your comments and we will take it into consideration. Mon, Oct 14 2019 10:27 pm EDT Does Dhana design for zero waste? What is done with the scraps? Yes, Dhana saves all cutting room scraps. We recycle extra fabric scraps into raw fiber that can be respun and woven into new fabrics! Mon, Oct 14 2019 10:27 pm EDT Will you have jackets for other sizes, such as kids? Yes, We plan on offering this jacket in youth sizes in the near future! Sign up to our newsletter on our website Dhana.com to be informed on our upcoming projects! Mon, Oct 14 2019 10:27 pm EDT What is your returns policy? We do not honor returns as this is a custom made to order product. However, if your jacket is incorrect in any way or needs some repair please contact us at info@dhana.com and we will correct any issues. Mon, Oct 14 2019 10:27 pm EDT Can you elaborate on the exterior shell of the memory jacket, what material is it? The outer fabric is made of deadstock. Deadstock is leftover material that did not get used for its intended purpose. Maybe too large of an order or was dyed the wrong color. This is unused quality fabric we divert from the landfill by giving it a second chance! In this case, the deadstock of the Circular Memory Jacket is made from polyester and fabric that is typically used for outerwear windbreakers. Mon, Oct 14 2019 10:27 pm EDT Is it machine-washable? We recommend dry clean only as it may have a mixture of materials and truly one of a kind designs. Mon, Oct 14 2019 10:27 pm EDT Can I mail in more than 10 pieces of garment? We suggest ten pieces as big as t-shirts. Mon, Oct 14 2019 10:27 pm EDT What's the shipping cost? For pledges in the US and Canada there is no shipping cost to deliver your “memory items”. However, for international shipping to all other countries a $50 shipping fee will be applied to cover the cost to have you mail us your items and send the final jacket your way. Mon, Oct 14 2019 10:27 pm EDT ?  ""]"
139,2639,"["" How are you managing delivery/manufacture times? We are staging the delivery dates by quantities available. This allows us to cope with the timing of hiring additional staff where required and increasing production size. Our factory is over 7,000 sqft and capable of over a £3m KickStarter raise (don't think we'll be that lucky!) Sun, May 10 2020 6:03 pm EDT How are you coping with Covid? Honestly it has been a struggle with factory delays and staff hiring issues. But not to fear, we held off our KickStarter launch until we were ready. We're confident with our ability to fulfil delivery times, get there first and you'll get them sooner. See the Covid section of our campaign for more information. Sun, May 10 2020 6:07 pm EDT I pre-joined via the Website, what about my extra stuff? Don't worry. Sun, May 10 2020 6:09 pm EDT I'm an influencer/creator, can I get involved? Of course! Check out our KickBooster for more information. https://contain-the-flame.kickbooster.me/boost Sun, May 10 2020 6:12 pm EDT ?  ""]"
140,2640,['   ']
141,2641,['   ']
142,2642,['   ']
143,2643,['   ']
144,2644,['   ']
145,2645,['   ']
146,2646,['   ']
147,2647,['   ']
148,2648,['   ']
149,2649,['   ']
150,2650,['   ']
151,2651,['   ']
152,2652,['   ']
153,2653,['   ']
154,2654,['   ']
155,2655,"[' How can I use Gotoky? Simply connect your smartphone with Gotoky over BlueTooth Low-Energy 4.2 or BLE 4.2. Download the Gotoky app in your app store and follow the instructions on the screen. Our app is really user-friendly and simple to use! Tue, Sep 19 2017 8:37 am EDT Who can I communicate with using Gotoky? Gotoky doesn’t work via the mobile towers or wifi, it works point-to-point, directly to other Gotoky users. Making use of the physics of radio waves, security and protocols, we have created a closed network so that only users of Gotoky can communicate with each other. Tue, Sep 19 2017 8:37 am EDT How does Gotoky work? Tue, Sep 19 2017 8:37 am EDT How can I create a mesh network? With the Gotoky Relay function you can create a mesh network and double the range of your communication: Gotoky automatically and securely relays your messages over other Gotokys in your area - your range can be extended beyond point-to-point, and you can make your own network. To ensure that your message really gets to your friends, who are usually moving, we have developed very smart protocol with intelligent algorithms which double check the network delivering potential. Tue, Sep 19 2017 8:37 am EDT Can Gotoky work without a smartphone? Tue, Sep 19 2017 8:37 am EDT Do I need to pay any fees when using Gotoky? No, there are no additional fees once you buy Gotoky. You can create your own network and use all Gotoky features straight away. We have enabled these features for free for all Kickstarter Backers. If you buy Gotoky after the campaign ends you can still use the main features for free and opt for in-app purchases for extra features. You can read more on each feature on our campaign page. Tue, Sep 19 2017 8:37 am EDT Does Gotoky have an SDK? We will release an SDK after the campaign ends and we start delivering. Tue, Sep 19 2017 8:37 am EDT ?  ']"
156,2656,['   ']
157,2657,"[' A Few Endorsements to the EYE BURNING! Thought we would report some of the endorsements for our new deck of ""Hallucinatory Playing Cards"": - Do not think that this should be funded, i trying to make and I started to hallucinate. - Reminds me of the documentaries of frogs and mushrooms, among other things, they warn that the more striking is the color the more poisonous they are... - It is a headache, very heavy. And then they said that Pokemon was causing epileptic seizures ... - Whoah.  I nearly didn\'t survive that one...  Fortunately I made it to a bomb shelter in time.  Give a brother some warning next time! - This is crazy, crazy bad. HAHA, we love it.  We\'re not hallucinatory, some people just see things differently.  In this case, we actually think these cards are quite cool.  Thanks to everyone who has backed so far! Thu, May 7 2015 7:56 pm EDT What kind of playing card paper are you printing these on? Well, this is sort of a trick question.  Right now we are printing them on Chinese paper that is a 12 point (320gsm) stock with grey core. When we reach $7,000 we will print the standard, NON-GLOW Hallucinatory deck on German made, 310gsm black center paper.  This is the paper that glides better and has the air pockets on the actual stock. The GLOW-IN-THE-DARK deck will be printed on our normal paper either way.  The stock will not be changed. Tue, May 19 2015 7:04 pm EDT ?  ']"
158,2658,['   ']
159,2659,['   ']
160,2660,['   ']
161,2661,['   ']
162,2662,['   ']
163,2663,['   ']
164,2664,['   ']
165,2665,['   ']
166,2666,['   ']
167,2667,['   ']
168,2668,['   ']
169,2669,['   ']
170,2670,"["" Who are you? No one of import. I and some others really enjoy Tabletop RPGs. This project gives us more of an incentive to get together and play. Who knows? Maybe people will enjoy listening to us play. Mon, Jul 17 2017 10:07 pm EDT What are the limitations on the tattoos? Nothing too obscene or vulgar. No real world people without approval. No Barney and Friends. No Teletubbies. Other than that if you're not sure if it will be approve you can e-mail me your idea and i will let you know before you choose that tier. Mon, Jul 17 2017 10:16 pm EDT What Homebrew Material is included? Wed, Jul 19 2017 3:33 pm EDT ?  ""]"
171,2671,['   ']
172,2672,['   ']
173,2673,['   ']
174,2674,['   ']
175,2675,"["" Will I have this in time for my Christmas party this year? Yes! We can't wait for you to have this in your hands this holiday season! Fri, May 31 2019 3:22 pm EDT How many players was this game designed for? THAT GIFT GAME was designed to accommodate 4-14 players, although you can adjust the amount of cards each person gets if you have a few more people. Fri, May 31 2019 3:23 pm EDT What are the different colored cards for? Red gift cards: These are the cards that determine which present you will have in front of you at the beginning of the game. White game cards: These are the cards you will strategically play on your turn to try to get your hands on the present you want most. Gray surprise cards: These are the cards that add an element of surprise to the gift exchange. When you lay down a game card that directs you to pick up a surprise card, you will draw a surprise card and follow the directions. Surprise cards are unique cards that include things such as opening presents, blocking a gift from being taken, and even a card that gives you the final trade of the game. Fri, May 31 2019 3:23 pm EDT ?  ""]"
176,2676,['   ']
177,2677,['   ']
178,2678,['   ']
179,2679,['   ']
180,2680,['   ']
181,2681,['   ']
182,2682,['   ']
183,2683,['   ']
184,2684,['   ']
185,2685,['   ']
186,2686,['   ']
187,2687,could not find faqs
188,2688,"[' Is my pledge tax-exempt? Wed, Jan 27 2016 8:04 pm EST Will Poly be available on Android? Tue, Feb 2 2016 9:34 am EST Does Wikitongues care about conlangs? Tue, Feb 2 2016 9:34 am EST Does Wikitongues work with sign languages? Mon, Feb 8 2016 10:56 pm EST Are there plans to conduct outreach in communities that would otherwise lack access to Poly? Mon, Feb 8 2016 10:56 pm EST ?  ']"
189,2689,['   ']
190,2690,"["" What is the size of the Piss Pad? The Piss Pad has a diameter of 40mm and a total thickness of 15mm. Tue, Jun 23 2020 9:20 am EDT What does the Piss Pad do exactly? The Piss Pad is the first in-home diffusing target designed to put an end to urine splash-back. Tue, Jun 23 2020 9:25 am EDT Will it leave a mark on my toilet bowl? The Piss Pad uses a microsuction adhesive, which makes it very easy to install and remove without leaving any mark or residue. Sat, Aug 22 2020 4:32 am EDT Who’s pee did you use to make this video? Sat, Aug 22 2020 4:32 am EDT Has The Piss Pad’s effectiveness been tested? We put the Piss Pad to the test and observed that we needed to clean our toilets 67% less than compared to not using the Piss Pad. Tue, Jun 23 2020 9:25 am EDT How do I clean my Piss Pad? Luckily for you, the Piss Pad is rinsed with every flush. Because Piss Pad’s fibers are fully sealed, no smells or liquid can cling to its surface. When you do use a cleaner to scrub your toilet, simply spray the Pass Pad and flush :) Sat, Aug 22 2020 4:32 am EDT Is the Piss Pad easy to install? Very! Simply peel, place, and stick - installing and removing the Piss Pad is simple. Full installation instructions will be included when you receive your Piss Pad also  :) Sat, Aug 22 2020 4:32 am EDT Will the Piss Pad lose its stickiness in time and fall off? We've designed the Piss Pad with an incredible waterproof, microsuction adhesion. You can rest assured that the Piss Pad will stay anchored to the porcelain of your toilet. For installation, we recommend 6 hours of no toilet flushing so the microsuction can securely attach to the porcelain of the toilet. If you ever want to remove, simply peel it right back off. No residue left behind... Yeah, it's that easy... AND you can always reinstall. Just be sure to keep the microsuction waterproof adhesion away from dust and heat :) Sat, Aug 22 2020 4:32 am EDT What if I LOVE making a huge mess of my toilet? Look, we were in the same boat before we installed the Piss Pad - But the tables have turned and it's definitely for the better. :D Sat, Aug 22 2020 4:32 am EDT ?  ""]"
191,2691,"["" Is global shipping included? Aside from the 2 US only reward tiers, yes! Global shipping is included in the pledge amounts. US shipping is included in the US only tiers. In other projects that I've backed, I notice a lot of churn at the end where backers forget to add shipping cost to pledges, which delays getting things out to people. I want this to go super smooth so I'm streamlining everything that can be made easier. Fri, Aug 14 2015 3:30 am EDT Does the animation make the cards a pre-marked deck? The card backs are uniform on every card, but they have an orientation. So, in a sense, you could trick the deck by rotating all (and only) the Aces, for example. As long as nobody rotates half the deck with a shuffle, they would effectively be marked. This is the same way you could mark other decks that have a front up side on the back (logo, casino name, etc). Fri, Aug 14 2015 10:29 am EDT ?  ""]"
192,2692,['   ']
193,2693,['   ']
194,2694,['   ']
195,2695,['   ']
196,2696,['   ']
197,2697,['   ']
198,2698,['   ']
199,2699,['   ']
200,2700,['   ']
201,2701,"["" What types of vehicles is the izzy compatible with? The izzy bag fits on every car seat - whether it is a car, van or truck. Thanks to the variably and individually adjustable fastening belt, the bag can be attached to any car seat and thus remains firm and secure in the intended place. Thu, Sep 17 2020 9:07 am EDT What is included in the delivery? Thu, Sep 17 2020 9:07 am EDT Can you wash the izzy bag? The izzy bag should be washed by hand and we do not recommend the hand washing program for washing machines. For the surface of the bag itself, we recommend cleaning with a mild soaping water and a damp cloth. Thu, Sep 17 2020 9:07 am EDT Are there further color variants? The bag is currently only available in black with a light gray interior. In the future we plan with further color and material variants. Thu, Sep 17 2020 9:07 am EDT Is it a good idea to sit on this product? Izzy is specially made to organize the objects during the drive and make your time in the car safer. You can concentrate on the road, and if you need anything, you will find it immediately. Izzy is designed for every vehicle and is crash-safe. However, izzy is not made to sit on it but has a lot of other useful features. Just check our Kickstarter page for more exiting attributes. Thu, Oct 1 2020 7:27 am EDT There are such things quite often. I have such an organizer in my car for ages. What makes your product special? Exceptional flexibility characterizes izzy. The compartments can be adapted to the driver's objects and needs (or the people in the back seat). Moreover, Izzy is water and dirt resistant and is designed to store all items safely, even during the most various driving maneuvers. Finally, izzy is also a stylish bag that can be taken along at any time. Thu, Oct 1 2020 7:33 am EDT How does izzy differ from a bag for photographers that already exists? Izzy is designed especially for cars. For example, izzy has an integrated seatbelt to buckle up your items even when the bag is open, without the risk of anything falling. Thu, Oct 1 2020 8:27 am EDT Can I use izzy while driving? We have developed izzy to make everyday driving a little safer. izzy is designed to help you sort your items better and prevent things from slipping or falling and becoming a danger. Therefore izzy should not be used while driving, and of course, it should not be used as a mobile workstation. Fri, Oct 2 2020 3:25 am EDT ?  ""]"
202,2702,['   ']
203,2703,"["" Will PURP impact the way my mobile screen looks and or feels? We believe design is best when it's out of the user's way. We’re happy to say that PURP fits seamlessly onto mobile devices without altering the appearance or feel what so ever. It’s also phone case friendly! Tue, Oct 23 2018 10:58 am EDT What iPhone sizes are you providing PURP for? Mon, Nov 26 2018 1:11 pm EST How thick is PURP and is it Phone case friendly? PURP is only 0.37mm thick and extremely phone cases since friendly! Tue, Oct 23 2018 11:14 am EDT What is Blue Light Exactly? Tue, Oct 23 2018 11:14 am EDT How do we apply PURP onto our devices? It's very simple! All you'll need to do is line up PURPs cut outs to that of your iPhone and let our Japanese Nippa Adhesive do the rest. Tue, Oct 23 2018 11:14 am EDT Will you be including an Application Kit for PURP Mon, Oct 29 2018 2:33 pm EDT ?  ""]"
204,2704,['   ']
205,2705,['   ']
206,2706,['   ']
207,2707,['   ']
208,2708,['   ']
209,2709,['   ']
210,2710,"[' I was not asked for any shipping address. How does this works? Please do not worry. Once the project campaign ends, we will be sending you an email via Kickstarter (known as Backer Survey), asking for a detailed mailing address. Nothing to worry. The campaign ends on 22nd February. -Arjit Mon, Jan 27 2020 4:53 am EST I have a query or suggestion. How to contact you? Happy to connect. You can message me on Kickstarter, Instagram, Twitter or even directly on mail.  I promise of replying within 24 hours, irrespective of the day of the week. Tue, Feb 4 2020 10:31 am EST ?  ']"
211,2711,['   ']
212,2712,['   ']
213,2713,['   ']
214,2714,['   ']
215,2715,['   ']
216,2716,['   ']
217,2717,['   ']
218,2718,['   ']
219,2719,['   ']
220,2720,"[' What size laptops does the bag fit? Both the 17L and 21L\'s laptop pocket fit up to a 16"" laptop and a 13"" tablet. You can also store both at the same time using the front padded tablet sleeve. Tue, Aug 18 2020 7:53 pm EDT What countries do you ship to and are import taxes included? Import taxes are not included, these are calculated during your Kickstarter survey after the campaign. We offer free 2-3 business day shipping with FedEx to all of the countries found here: https://momnt.io/2Lc5pUI Tue, Aug 18 2020 12:48 pm EDT When will my bags ship? Once the Kickstarter campaign has ended we will be sending out the surveys to complete which will include your shipping details. Once all surveys have been collected, orders will begin shipping by pledge status. Tue, Aug 18 2020 12:48 pm EDT Do you offer any warranty? Yes, we offer a Lifetime Warranty. You can read more about that here: https://www.shopmoment.com/warranty Tue, Aug 18 2020 2:10 pm EDT When will I be able to choose my bag color? You\'ll be able to select which color you prefer for your bag during the survey completion stage. Tue, Aug 18 2020 3:46 pm EDT Will shipping still be free if I pledge on KS vs. ordering through the site? Yes, all orders over $35USD will still have free shipping. The only fees that will be calculated during the survey and checkout phase will be taxes and import duties. Tue, Aug 18 2020 3:46 pm EDT Does the Tech Organizer include the Mini? Yes! The Tech Organizer already includes the Mini Organizer so there\'s no need to add it on unless you\'re looking to get an extra Mini added to your order. Mon, Aug 24 2020 2:03 pm EDT ?  ']"
221,2721,['   ']
222,2722,"[' What is the difference between ""Bicycle branded"" and ""unbranded"" decks? Bicycle branded playing cards have the Bicycle logo across the front of the outer tuck box, as in the pictures above. Unbranded cards do not have the Bicycle logo across the front. Having different tuck boxes is a great way to show off the art. All of the cards are printed by the famous USPCC (United States Playing Card Company) on magnificent Bicycle card stock. Sat, Sep 6 2014 8:34 am EDT ?  ']"
223,2723,['   ']
224,2724,['   ']
225,2725,['   ']
226,2726,"["" Are you really going to keep your promise? If i achieve the amount needed i'm going to make it. Sun, Nov 22 2015 12:19 pm EST ?  ""]"
227,2727,['   ']
228,2728,['   ']
229,2729,['   ']
230,2730,['   ']
231,2731,['   ']
232,2732,"["" Will PC games be included? My history is mainly with console games so that's all I have on the docket right now, but I'm definitely open to exploring PC games. They're a bit tougher to do since you can't just buy an old PC game from eBay and know it's going to work, but a very helpful person has pointed me to where I can find older PC games that work on modern systems. I love video games period, regardless of what they play on, so I'm going to cover everything I can! Tue, Aug 21 2012 10:54 pm EDT ?  ""]"
233,2733,['   ']
234,2734,"["" Do both chargers charge my phone at 10W charging speed? S1 has two wireless charging pads that can deliver up to 10W output. However, the power supply of the adapter and the input of the devices will also affect the charging speed. We suggest you to adopt QC2.0/3.0 or PD adapter for fast charging. Thu, Nov 19 2020 11:27 am EST How do I back the campaign? On the right side of the page, select the reward you like best. If you want to double that reward level, simply double the money. You will redeem this credit during the post-campaign survey. Thu, Nov 19 2020 11:27 am EST What phones are compatible with S1? S1 is compatible with almost all kinds of phones with wireless charging capability. For phones that do not have wireless charging capability, you can purchase a Qi receiver (add-on) that fits to the charging port for your phone. Thu, Nov 19 2020 11:27 am EST Would the Qi receiver damage my phone? You don’t need to worry about this. Qi receivers adopt Qi standards—the most popular wireless charging standards—the same technology adopted by Samsung and Apple. You can learn more about Qi standards from the link below: https://www.lifewire.com/qi-wireless-charging-4151894 Many phones support wireless charging with built-in Qi receivers. But now your non-wireless phone can utilize the same wireless charging capability. In addition, the Qi receiver from KIKR incorporates the highest production standards and has been awarded all relevant certifications. Thu, Nov 19 2020 11:27 am EST How can I purchase the Qi receiver? We will send a survey to you after the campaign ends. You can purchase the add-on through this survey. Thu, Nov 19 2020 11:27 am EST How much will shipping cost? Are there any tax & duty-related charges? Our products can be shipped to almost all the countries. The shipping cost ranges from HK$62 to HK$93, depending on which country you live in. The shipping rate to your country will be indicated in the check-out menu when making a pledge for this campaign. Normally, you won't be charged import duty taxes. However, given many different regulations in different countries, we can't guarantee that 100%. Our experienced logistic partner knows how to minimize customs taxes. Please note that you will be responsible for customs fees, duties, VAT, import taxes, special delivery and handling fees administered by your government. These are not included in the cost of shipping and handling of your order, and we are unable to estimate these fees for you. Sat, Nov 21 2020 5:22 am EST How do I change the reward tier? Thu, Nov 19 2020 11:27 am EST ?  ""]"
235,2735,['   ']
236,2736,['   ']
237,2737,['   ']
238,2738,['   ']
239,2739,['   ']
240,2740,['   ']
241,2741,['   ']
