,index,faq
518,718,"["" Quelle est la date de publication de «Ultra-ordinaire: Odyssée d'un coureur» La date de publication prévue par les Éditions de l'Homme est le 17 mars 2021 au Québec. Thu, Aug 27 2020 7:47 am EDT Comment sont utilisées les contributions? Pour chaque exemplaire commandé, je vais acheter, dédicacer, emballer et expédier «Odyssée d'un coureur» à chacun de vous, toutes ces étapes ayant un coût fixe, peu importe que le projet soit à 100% ou 999%. Oui, le livre sera disponible partout en librairie à partir du 17 mars 2021 (à 29,95$+tx), mais il ne sera pas dédicacé, alors c'est moins bien! Sun, Aug 30 2020 8:55 am EDT Quelles sont les photos disponibles pour impression en grand format? Les choix seront publiés bientôt, mais il est déjà possible de consulter cette planche qui contient toutes les œuvre qui seront imprimables: https://photos.app.goo.gl/M5xS5RSh3LqHVvZc6 Sun, Aug 30 2020 8:57 am EDT ?  ""]"
519,719,['   ']
520,720,['   ']
521,721,['   ']
522,722,['   ']
523,723,"["" Where will the Dog Catcher Card Game be published/manufactured? All of the Kickstarter editions of the Dog Catcher Card Game will be printed in the US.  We have partnered with the same card game publisher through the entire prototyping process. Sat, Sep 26 2020 6:29 pm EDT How long does it take to play Dog Catcher Card Game? With 4 players, one hand takes about 25 minutes and there will be 3 winners and 1 non-winner (loser seems so harsh).  But for a full night of entertainment, play multiple hands for points. Sat, Sep 26 2020 6:30 pm EDT How do we keep score in Dog Catcher Card Game? As you play, each player is giving dogs homes by winning them.  At the end of hand, each of the winning players counts the number of dog cards that they have in their home stack.  You can set a winning score or number of hands to play. Sat, Sep 26 2020 6:30 pm EDT How do I win? There are 2 ways to win a single hand.  You can win all the dogs passed to your neighborhood and have no cards left in your hand.  Or, you can win all the dogs passed to you and then pass all the dogs in your hand to the next player. Sat, Sep 26 2020 6:30 pm EDT What is the winning strategy for Dog Catcher Card Game? We don't want spoil the experience and as game developers, none of us wanted to reveal our own strategy.  The important thing to know is that there are several strategies to win, not lose, and rack up points.  You'll have fun figuring out what works for you. Sat, Sep 26 2020 6:30 pm EDT Can more than 6 players play? Of Course!  Just combine decks (you'll need 2 decks), remove the extra dog catcher card and remove one turn around card. Sat, Sep 26 2020 6:30 pm EDT If a player passes me the Dog Catcher Card, can I still win dogs? Yes, you can still win dogs passed with the Dog Catcher card for points, but it ends your turn because you will not have won all the cards passed to you. Sat, Sep 26 2020 6:30 pm EDT How are the expansion packs used? It's fun to change it up! Plus, we know you want to play with your favorite breed. That's where the expansion packs come in! There are a couple of ways to use the expansion packs. You can replace any breed in the deck with an expansion pack breed and play the game normally. But, if you're more adventurous, you can ADD the expansion pack breed to the deck and make a larger deck. The game will become even more challenging. Sat, Sep 26 2020 6:30 pm EDT ?  ""]"
524,724,['   ']
525,725,['   ']
526,726,"["" What sizes are available? Unisex sizes Small through 5XL. Women's sizes are also available but ONLY through this Kickstarter, normal print runs of these shirts are unisex-only. Sat, Mar 21 2015 3:25 am EDT Size charts? Tue, Mar 24 2015 4:27 pm EDT Can I get more than one shirt? Yes! Just add $25 per shirt to your initial pledge, for any amount of shirts! No extra shipping costs, as a thank you to everyone participating in the Kickstarter. :) Tue, Apr 14 2015 11:20 am EDT ?  ""]"
527,727,['   ']
528,728,['   ']
529,729,['   ']
530,730,['   ']
531,731,['   ']
532,732,['   ']
533,733,['   ']
534,734,['   ']
535,735,['   ']
536,736,['   ']
537,737,"["" When will we start to ship? We'll start to ship by September 2019. Mon, Jul 22 2019 10:10 am EDT What is ICUERO Wallet Stand？ ICUERO Wallet Stand is an add on accessory for iPhone. It is a slim wallet which provide portrait and landscape viewing function to the iPhone users. Mon, Jul 22 2019 10:29 am EDT How to install ICUERO WALLET STAND？ It is fairly easy to install. Fix the transparent film on the 3M adhesive and then fix the ICUERO Wallet Stand to the back of iPhone. If you are using a protective case, you may not need to apply the transparent film. Mon, Jul 22 2019 10:29 am EDT Why there are transparent films in each package? The transparent films are for iPhone users who wish to install the ICUERO directly on the iPhone. Mon, Jul 22 2019 10:29 am EDT Which iPhones are supported? We support iPhone 6s / 7 / 8, iPhone 6s Plus / 7 Plus / 8 Plus, iPhone X / XS, iPhone XR / XS MAX. Mon, Jul 22 2019 10:29 am EDT Would future iPhone be supported? Development is underway now. Mon, Jul 22 2019 10:29 am EDT What kinds of protective cases will be supported? We recommend normal plastic case without special coating, PU cases, do not use on cases that coated coating. Mon, Jul 22 2019 10:29 am EDT Why there is a magnet piece in the package? The magnet piece is for make sure the ICUERO is firmly affixed to the back of iPhone. We strongly suggest you use the magnet piece. Mon, Jul 22 2019 10:29 am EDT Will ICUERO Wallet Stand interfere with the wireless charging? The materials used in ICUERO will not interfere with the wireless charging, although we strongly suggest user do not put more than 1 card into the card slot when using wireless charging. The other factor is the power of the wireless charger. Mon, Jul 22 2019 10:29 am EDT What about Android phones? We would be glad to support different smartphones. As there are thousands of different Android phones in the market, we suggest user use our dimension guide to see if ICUERO WALLET STAND fits well with the Android phone in question. For most cases, iPhone 8 Plus version may be suitable to majority of the Android phone. Please kindly refer to the dimension of each ICUERO WALLET STAND to determine if your phone is supported. Wed, Jul 24 2019 1:59 am EDT ?  ""]"
