,index,faq
641,841,['   ']
642,842,['   ']
643,843,"["" Are you going to make an android/iphone version? This is exactly what we want to do. It will be a HTML5 browser based and IPhone/Android application. Fri, Oct 9 2015 11:40 am EDT Are you going to add a registration fees in the future? No, no one will ever pay any registration fees, not now and not in the future. Fri, Oct 9 2015 11:46 am EDT Aren't you asking too much money for this project? No, there will be a lot of costs that i should make such as paying developers, adding languages that i don't know, traveling to other countries to meet there education ministries and universities...... Fri, Oct 9 2015 11:46 am EDT ?  ""]"
644,844,['   ']
645,845,"[' What camera was Blessid filmed on? Blessid was shot on the Red Epic. For a list of features and tv shows that use Red cameras, click here: http://www.red.com/shot-on-red/cinema Thu, Apr 24 2014 11:07 pm EDT ?  ']"
646,846,['   ']
647,847,['   ']
648,848,['   ']
649,849,['   ']
650,850,"["" How do I choose my size and color? No need to worry about that now! After the Kickstarter ends we will email you a form for you to fill out to select your size and color. We will likely have more color options available by the end anyway! Thu, Jul 9 2020 11:05 pm EDT Can I pledge and get two pairs of arm socks? Yes! You can do this by selecting the Arm Sock tier and add another $70! We'll reach out to you after the Kickstarter is over to solidify your color and size selection  for both :) Thu, Jul 9 2020 11:05 pm EDT Can I pledge and get a pair of arm socks and a pair of tights? Yes! You can do this by selecting the Arm Sock tier and add another $15! We'll reach out to you after the Kickstarter is over to solidify your color and size selection  for both :) Thu, Jul 9 2020 11:05 pm EDT I've already pledged, but I want another item! What do I do? No worries! We will reach out to you after the Kickstarter is over to collect your size and color preferences, during this time you can also add more items! Thu, Jul 9 2020 11:05 pm EDT I want two zippers! I want custom nails! How do I get these? We will reach out to you after the Kickstarter is over to collect your size and color preferences, during this time you can also add more design options! Thu, Jul 9 2020 11:05 pm EDT How do I get Jasper designs on my arm socks? After the Kickstarter is over, we will send you a form to select your size and color options. You'll have to send us another $25 but we can make your arm socks have these designs! Thu, Jul 9 2020 11:05 pm EDT How do I get different designs on my arm socks? Unfortunately we won't be offering any arm sock tattoo/design options other than Jasper for a while. We may release a tutorial on how to decorate/add designs to your arm socks in the future. For now, we'd love to hear what you're looking for! If there's enough demand for a specific design, we can look into releasing an upgrade option! (This is how Jasper arm sock designs came to be!) Thu, Jul 9 2020 11:05 pm EDT How do I get a custom dyed pair of arm socks? Unfortunately we won't be offering any custom dye options for a while. We may release a tutorial on how to dye your own arm socks in the future. For now, we'd love to hear what you're looking for! If there's enough demand for a specific color, we can look into releasing that option in the future, or do a limited release for that color! Thu, Jul 9 2020 11:05 pm EDT ?  ""]"
651,851,"["" Why no international?! Right now, you can! shipping will be calculated post-Kickstarter. Please message me (chuck) directly with any questions. Thu, Oct 8 2020 11:25 am EDT What are those rules like? The basics are you roll 3d6 plus added dice equal to an attribute and keep 3 dice. This of course can give you the odds of 666 (which is great) or 111 ( which is very bad). Each die is a certain result which either gains you picks which help you succeed or marks which are damage. The character sheets will be available for free at ViperNine.com. Thu, Oct 8 2020 11:36 am EDT How different is the print version from the digital one? The digital version is a plain text pdf. It is formated for tablets but will have a few images in it. It is printable by anyone and not cost your first born in ink. It is also DRM free. Sun, Oct 25 2020 8:09 pm EDT I know nothing of metal or demons or metal demons. How can I play this?! Do you know how to hit a dragon with an ax? Do you know how to cast fireball? Roleplaying isn't about being precise or effectively knowledgeable in the unknowable, it's a game of pretend and what you make of it. The rules are a guide for outcomes not hard lessons in acting and research.  My suggestion, listen to some Slayer, watch Until the Light Takes Us, light some ceremonial candles and pretend you are a demon who can play guitar. Tue, Oct 27 2020 4:11 pm EDT ?  ""]"
652,852,['   ']
653,853,['   ']
654,854,['   ']
655,855,['   ']
656,856,['   ']
657,857,['   ']
658,858,['   ']
659,859,['   ']
660,860,['   ']
661,861,['   ']
662,862,['   ']
663,863,"["" What’s the point? Have you ever been out, wanted to take off your jacket and not known what to do with it? SKAPYA jackets quick convert into a bag which means you don’t have to carry your jacket in your hands, tie it around your waist – or even worse, kept it on and feel uncomfortable. Keep your hands free and avoid being frustrated with something tied around your waist. Mon, Oct 22 2018 10:12 am EDT What happens to the bits in the bag? The Patented technology of the pocket (the way it is constructed and the process of the transformation) means that whatever you have in the bag stays in the bag as it quickly and easily becomes the pocket of the jacket when you transform between functions. Mon, Oct 22 2018 10:12 am EDT Why not use a jacket and a back pack? More often than not, people are out and about without a bag, and when you want to take your jacket off you have no where to put it. Just like having a hood for the rain – you have a carry system when you need to take your jacket off. If you do have a rucksack – go ahead and put your SKAPYA jacket in it as you would any other. The pocket feature does not have to replace a rucksack, it transforms the flexibility and functionality of your jacket. You’ll never have to take a rucksack with you again just to carry a jacket and essentials. Mon, Oct 22 2018 10:12 am EDT Does it look weird? SKAPYA Jackets look awesome, the pocket functionality does not affect the way they look. Mon, Oct 22 2018 10:12 am EDT Can you feel the strap rig? To make the jackets work, only a small piece of fabric and the straps are added, these together weigh 40g in the Pioneer II Jacket which is designed for heavy use. You can’t feel the strap when you are wearing the jacket. Mon, Oct 22 2018 10:12 am EDT I’ve seen these before.. SKAPYA jackets have a patented pocket system that means whatever you have in your pocket you can get to when it is a bag and vice versa. This has not been done before. Mon, Oct 22 2018 10:12 am EDT Can’t decide whether or not to take a jacket out? SKAPYA jackets solve this problem too – take it as a bag with your phone, wallet, keys in it, if it gets colder or wetter your jacket is with you. The ultimate jacket for layering – you can have it one and zipped up against the elements or take it off completely and have it on your back without having to carry a rucksack. Mon, Oct 22 2018 10:12 am EDT What about jackets for ladies? The Pioneer II jackets have a generous cut around the hips and chest, but we haven’t had the capacity to make one yet that is cut to perfectly compliment the female form. Mon, Oct 22 2018 10:14 am EDT Can children wear these jackets? Bigger children might fit into the smaller sizes, but you might be better to wait until I have one ready for kids. Mon, Oct 22 2018 10:12 am EDT Can the jackets be repaired if damaged? If you get in touch and let me know the damage, the ladies in Cumbria might be able to carry out a repair if I ask very nicely with some biscuits. There will be a charge. Mon, Oct 22 2018 10:12 am EDT Do the jackets only come in black? At the moment the jackets only come in black. I’ve found this best for NOT standing out from the crowd when you are travelling, it also hides dirt. The fabric comes in rolls of ½ a kilometre, so to experiment with colour is an expensive business for the future.. Mon, Oct 22 2018 10:12 am EDT How waterproof are the jackets? These jackets are designed to be as waterproof as possible. The fabric is incredibly waterproof and the jackets have features to keep water away from your skin and clothes, including the double storm flap, snipers cuffs, three way adjustable hood, water resistant zips, beaver tail, longer cut… Mon, Oct 22 2018 10:12 am EDT Where do I fill in my size? When the campaign funds, I’ll ask you for your size so the ladies can get going. Mon, Oct 22 2018 10:12 am EDT What kind of fit is the jacket? The Pioneer II jacket is a generous fit so you can move in it and fit layers underneath. Hem and waist single handed shock cord adjusters mean you can quickly and easily take in any excess. Mon, Oct 22 2018 10:12 am EDT What’s the best way for me to care for the jacket long term? It the fabric gets dirty, it can effect the waterproofing and breathability. Wash your jacket at a maximum of 40 degrees using soap suds (not powder or detergent). Let the jacket drip dry. Iron the outside on cool iron, test a corner of your jacket with your iron to make sure it doesn't burn it. The ironing rejuvenates the finish on the outside, helping the fabric to 'bead' and dry faster. Mon, Oct 22 2018 10:12 am EDT How heavy is the jacket? A Medium Jacket weighs 950g. It is tough and made to last. Mon, Oct 22 2018 10:12 am EDT Do you ship worldwide? Yes, let me have your address and I’ll do my best to get one to you. Check out the shipping costs on the campaign page. Mon, Oct 22 2018 10:14 am EDT What is your returns policy? Have a look at the size chart or get in touch to ask about sizing. These are being made to order and the Pioneer II jackets are being sold at a highly discounted price on Kickstarter. Unfortunately refunds can’t be made, but if the size really is not a good fit, let me know within 28 days of receiving your Jacket and we’ll do our very best to get one that does fit. You will have to cover the cost of return postage. Mon, Oct 22 2018 10:14 am EDT ?  ""]"
664,864,['   ']
665,865,['   ']
666,866,['   ']
667,867,['   ']
668,868,['   ']
669,869,"[' Are the game rules available in my language? We try to make more language versions available for download, during or after this kickstarter. At the moment we will do French, Spanish, Italian and Polish rules. Sun, Oct 25 2020 4:21 am EDT What can I expect from the „Debutant“ pledge for 5 €? You will receive updates and - most importantly - you will get access to the pledge manager at the end of the campaign. There you will have the opportunity to upgrade and get products to the kickstarter-price you can see in this campaign (games / add-ons). Beware, that the pledge manager will only be open for a short period after the campaign. Fri, Nov 20 2020 1:34 pm EST When will shipping be charged? At the end of the campaign we will use a pledge manager where the final shipping costs will be determined for each individual order. To see estimates, you can consult the shipping table on the campaign page. But please be aware, these are just estimates. Sun, Oct 25 2020 4:24 am EDT Will there be a pledge for retailers? No. The deluxe base game in the „Anthem“ pledge level and the deluxe base game + expansion in a bookshelf-case from the „Ode to Joy“ pledge level will be kickstarter exclusives and won’t be available for a retail distribution. Retailers who are interested in the „Grand Austria Hotel“ expansion be advised to get in touch with their Asmodee distribution unit for their region. As of now it is uncertain which unit (or licensing partners) will carry the expansion for retail distribution. Sun, Oct 25 2020 4:24 am EDT Can I get multiple copies of the game (group pledge)? Yes. New pledge levels for multiple copies have been added to this campaign. But please be aware that we only can do certain packages: 10 x „Let’s Waltz!“ expansion (Parade), 10 x „Let’s Waltz!“ expansion + upgrade pack (Polonaise) and 6 x „Let’s Waltz!“ expansion plus deluxe base game (Euphoria). Shipping costs will be charged extra after the campaign in the pledge manager. If you like to get multiples of those pledges for even larger group orders, please write to: group_pledge@lookout-spiele.de Shipping estimates can be asked using this mail address. Thu, Nov 12 2020 8:26 am EST Will the deluxe base game be available in retail? Thu, Oct 29 2020 5:27 am EDT Will the deluxe base game and expansion bundle („Ode to Joy“ pledge level) be available in retail? No. As stock lasts the bookshelf-case will be available in the Lookout Games Webshop after this campaign. Sun, Oct 25 2020 4:24 am EDT Is this game (and the expansion) language independent? „Grand Austria Hotel“ and its expansion have no necessary in-game text. There are a few names on cards, that can be used to reference these cards in the rulebook. This cards can also be referenced using the card number. Sun, Oct 25 2020 4:24 am EDT Will there be a big box? No, but you will get the opportunity at the end of the campaign to get the bookshelf-case (as seen in the „Ode to Joy“ pledge level). Here you can place the expansion and your old base game to make a nice looking bundle for your game shelf. Sun, Oct 25 2020 6:13 am EDT What can you tell me about the deluxe upgrade-pack? Sun, Oct 25 2020 4:24 am EDT Where are the games produced? The expansion and the deluxe base game will be manufactured in Germany at ASS (Altenburger Spielkartenfabrik) and meet highest quality, social and environmental standards. Sun, Oct 25 2020 9:01 am EDT Will there be a solo-variant of the game? Yes, there will be a solo-variant of „Grand Austria Hotel“. Right now we are working and playtesting a solo-mode in cooperation with Virginio and Simone. If everything works out as planned the solo-variant will be provided to all backers after the campaign. Wed, Oct 28 2020 12:11 pm EDT ?  ']"
670,870,['   ']
671,871,['   ']
672,872,['   ']
673,873,['   ']
674,874,['   ']
675,875,['   ']
676,876,['   ']
677,877,['   ']
678,878,"[' Why don’t you mount AIR inside the bike frame? We evaluated all possible mounting options, including inside a bicycle frame. Unfortunately it’s just not possible for any bike tracker to effectively secure network coverage and signal strength inside the frame, so instead we’ve selected low-profile yet secure mounting points, including around the bottle cage or under the bicycle saddle. This means you get the performance you need in terms of accurate tracking and long battery life...which are the most important factors in a device like this one. Wed, Nov 20 2019 11:46 am EST Does AIR work everywhere? Wed, Nov 20 2019 11:32 am EST How sturdy is it?  Can’t it just be knocked off or easily removed? AIR is designed to be sturdy and resist a level of attack but if there’s an attempt to remove or destroy the device, it will have already alerted the bike owner as to what’s happening. Wed, Nov 20 2019 11:32 am EST What kind of warranty does See.Sense AIR have? AIR comes with a two-year manufacturer’s warranty as standard. Wed, Nov 20 2019 11:32 am EST Why does the alarm sound like an alarm clock? We engineered the alarm with a tone that will be noticed...an alarm clock is a nice comparison as it’s an alert that people look out for and respond to. Wed, Nov 20 2019 11:32 am EST How does AIR know when your phone is nearby? AIR uses a Bluetooth connection to determine how close your phone is to the device, so we can ensure that it operates in ‘Fight’ or ‘Flight’ modes accordingly.  The SMS alert you receive will be sent over the mobile operator network. Wed, Nov 20 2019 11:32 am EST Can I use the app to see where my bike is even if it’s not under attack? Yes, you can query the current location of your AIR at any time via our mobile app. Wed, Nov 20 2019 11:32 am EST What if my phone runs out of charge? If your phone runs out of charge, AIR will go into Flight mode; the alarm will sound for 20 seconds and it’ll begin high-powered tracking. AIR will automatically reset the next time your phone comes into Bluetooth range. Wed, Nov 20 2019 11:32 am EST ?  ']"
679,879,"["" When can I get a pair of Bamboxers? Our first early bird supporters will 100% receive their pair of Bamboxer-briefs in time for the holidays (mid December). We can 99% guarantee the next round of early birders shipment by the holidays. For those of you who decide to help us out a little later on, we have individual arrival dates listed on our perks. Mon, Nov 9 2015 2:42 pm EST So, boxers or boxer-briefs? As of right now, we are only offering boxer-briefs. We knew focusing our energy on one style would be best for our production times, our customer relations, and your happiness. BUT if our campaign starts really taking off, we might consider offering boxers as a stretch goal. We’ll be sure to keep our supporters updated. Mon, Nov 9 2015 2:42 pm EST Do I get to choose what color/size Bamboxers you guys send my way? Yes! We have 3 colors chosen for production right now: Heather Metal, Seattle Blue and Scooter Teal. Please note that a few of our early bird perks are Heather Metal only due to production time constraints. For all other reward tiers,  we’ll reach out to each individual backer to see what color(s) and size(s) to send your way! Mon, Nov 9 2015 2:42 pm EST When do I get to pick out my size? If/once our campaign is fully funded (cross your fingers!), we'll reach out to our backers via email to collect everyone's size preferences. Here's our sizing chart below as well: Mon, Nov 9 2015 5:28 pm EST Why should I choose Bamboxers over other brands? We might be a little bit biased, but hear us out. Bamboxers are a great alternative to the mass-produced low-quality brands at many stores. You can also skip the designer brands with their hiked-up pricing and superiority complex. Bamboxers are real underwear for real people. And they’re really comfortable. Mon, Nov 9 2015 2:42 pm EST Where are Bamboxers manufactured? Most of the world’s bamboo is growing in China.  It follows that we are set up to manufacture our fabric, and sew together our skivvies over in China, too.  Zahlen, one of the founders, spent 7 years living in Beijing and working in and around the garment industry.  We’ve visited bamboo farms, and done the rounds of production facilities to find ones we wanted to work with. In cooperation with our in-house Beijing based Bamboxers brethren, we oversee everything from the manufacturing to the finishing touches.  Once we know we have a good pair of undies in hand, we will move them to Seattle, WA for the final shipping to customers. Mon, Nov 9 2015 2:42 pm EST Why is bamboo such a huge deal? Bamboo is awesome because it grows quickly, has high crop yields, uses less water than other crops like cotton, doesn’t need pesticides or other chemicals to grow up big and strong, and it works better wicking away odor and moisture than cotton. Plus, it’s super soft. Mon, Nov 9 2015 2:42 pm EST *Bamboxers for Life. Here’s what we were thinking: You can either get 1 pair of Bamboxers every month for 10 years, OR we can mail you 12 pairs at the beginning of each year to wear at your discretion. Let us know what option floats your boat. Mon, Nov 9 2015 2:42 pm EST ?  ""]"
680,880,['   ']
681,881,"[' what is the JUNTOS mission? http://juntoscollective.org/our-mission/http://juntoscollective.org/our-mission/ Mon, May 14 2012 4:54 pm EDT as JUNTOS artists, we believe... http://juntoscollective.org/dancer-testimonials/ http://juntoscollective.org/dancer-testimonials/http://juntoscollective.org/dancer-testimonials/ http://juntoscollective.org/dancer-testimonials/http://juntoscollective.org/dancer-testimonials/ http://juntoscollective.org/dancer-testimonials/http://juntoscollective.org/dancer-testimonials/ http://juntoscollective.org/dancer-testimonials/http://juntoscollective.org/dancer-testimonials/ http://juntoscollective.org/dancer-testimonials/http://juntoscollective.org/dancer-testimonials/ Mon, May 14 2012 4:54 pm EDT ?  ']"
682,882,['   ']
683,883,['   ']
684,884,['   ']
685,885,['   ']
686,886,['   ']
687,887,['   ']
688,888,"[' Hvad skal pengene bruges til? Pengene går til blod, sved og passioneret radioproduktion. Ud over at producere 20-30+ timers vel-researchet radio, går tiden også med PR, kommunikation, administration og praktisk arbejde. Det former sig cirka sådan her: 1) Til arbejdet der ligger i at forberede (tekst, billeder, udformning af pledges) og dernæst at holde gang i en Kickstarter-kampagne: PR og interviews (indtil videre P1, Soundvenue, Re-cast.dk, forhåbentlig snart Politiken), egenproduktion af teaser-spot (på vej!), udarbejdelse af bruttoliste og at inkorporere forslag fra brugerne. 2) Research og indspilning og redigering af 11 udsendelser (inklusiv den ekstra hemmelige), altså et sted mellem i alt 20 og 30 timers on-air radio. Vi kommer velforberedte til vores udsendelser. Det er derfor de er gode :) 3) Til at realisere alle løfterne omkring Kickstarter-projektet, når det rent faktisk lykkes: Afstemninger, live-optrædener og ekstraprogrammer. Vi glæder os, men det tager også tid. 4) Derudover er der også lidt praktiske omkostninger, inklusive gebyr til Kickstarter. Mon, Feb 2 2015 10:41 am EST ?  ']"
689,889,['   ']
690,890,['   ']
691,891,['   ']
692,892,['   ']
693,893,"[' Wait, the Kickstarter ends the day of your opening, how does that work? Since Kickstarter funds are not immediately available after the project is completed I knew I would be using my own savings to fund the project first and then reimbursing the cost from the donations. I liked the idea of a campaign that was short and sweet and was a dramatic countdown to the actual event. Tue, Jul 22 2014 9:33 am EDT ?  ']"
694,894,['   ']
695,895,"[' May i add other games or promo cards from The Wood Games? Yes, we consider to add it to pledge manager. So you are possible to add on with your pledge later. Wed, Sep 23 2020 2:31 pm EDT ?  ']"
696,896,['   ']
697,897,['   ']
698,898,['   ']
699,899,['   ']
700,900,['   ']
701,901,['   ']
702,902,['   ']
703,903,"[' Can you give examples of how the ""Create Your Own Package"" works? Sure! You just add up the price of the items you want, add $10 dollars if you want it ASAP, and then another $10 (US) or $25 (international) for shipping! For Example: if you wanted compression shorts, pants, the 3M reflective jacket, you lived in the US, and you wanted them in April, then you would pledge $150 ---- $30 (compression shorts) + $45 (compression pants) + $55 (3M reflective jacket) + $10 (early-bird April delivery) + $10 (US shipping) = $150 Thu, Mar 23 2017 8:24 am EDT ?  ']"
704,904,['   ']
705,905,"[' CHRISTMAS COUNTDOWN If the funding is successful, you will receive a personalized Christmas card by 15 December 2014, accompanied by a message that the Christmas gift will consist of KEFIRKO with swizzle stick and a printed booklet with user manual and 30+ recipes. Mon, Nov 10 2014 6:47 am EST Fruit flies The top lid is screw-on and has a specially designed inner rim. If you unscrew the lid just a tiny bit, the fruit flies will not be able to get inside the jar while your kefir will still get enough airflow for fermentation. Wed, Nov 12 2014 7:20 pm EST Water kefir grains The sieve was tested with water grains too: the slots are V-shaped and designed to keep the grains of all sizes in. Due to gravity the smaller grains remain on top of the bigger ones when you pour the water kefir out of the jar. Wed, Nov 12 2014 7:20 pm EST Non-dairy milk and Kombucha Wed, Nov 12 2014 7:20 pm EST USA: Shipping and Costs We will definitely ship to the USA, but we are on a relatively modest shipping budget. If you pledge for two double packs, your shipping cost will be $15 for each double pack. Wed, Nov 12 2014 7:20 pm EST How to add the shipping costs to your pledge To add the shipping costs to your pledge, click the ""Manage Your Pledge"" button on the campaign page and add the shipping cost to your original pledge (the shipping costs are listed in brackets for each pledge - for example, if you pledged for KEFIRKO Essential for $29, you should add $10 to your pledge). Sat, Nov 29 2014 7:51 pm EST ?  ']"
706,906,['   ']
707,907,['   ']
708,908,['   ']
709,909,"[' How do I add the cost of shipping in my donation? Tue, Nov 26 2013 12:08 pm EST I didn\'t add the cost of shipping to my donation, how do I change it? No worries! Open the Ad Lib Art page and click the button ""Manage My Pledge"". You can adjust the amount there. Wed, Nov 27 2013 1:22 pm EST I\'d like to just follow the project, how do I do that? For a $5 donation, you\'ll receive all the updates and see each painting as I reveal them! Wed, Nov 27 2013 7:17 pm EST How do I pitch my ideas? You can pitch your ideas in the comments section! I look forward to seeing what you come up with! Tue, Nov 26 2013 9:15 am EST Do I have to give a pitch every day? It\'s up to you! You don\'t have to pitch at all if you don\'t want to, or you can pitch every day for 30 days. Tue, Nov 26 2013 10:52 am EST If you use my idea, will I get that painting? Tue, Nov 26 2013 7:51 pm EST Where can I learn more about that music? Tue, Nov 26 2013 10:52 am EST Where can I find out more about you? Tue, Nov 26 2013 9:24 am EST Do you have gallery representation for your long duration work? Tue, Nov 26 2013 11:06 am EST ?  ']"
710,910,['   ']
711,911,['   ']
712,912,['   ']
713,913,"["" When do I have to decide my size & colour? When the Kickstarter campaign is finished, you will receive an email from us. Size and other details will be to collect after the campaign ends. Your choice will be made by email. Tue, Dec 18 2018 9:27 pm EST What size do you have? Our A.Shirt size range from M up to 5XL and our A.Jean size range from extra small 28 to extra large 38. Further information can be found at our // SIZE TABLE//. Tue, Dec 18 2018 9:27 pm EST Can I share your project? Yes. Share our amazing project with your friends, family and your social networks will help us to achieve our goal and bring more opportunity. Also, we sure that our products will become the best Christmas and New Year's gift ideas for men. Whether you are shopping for a friend, brother, father or husband, here you can pick the top gifts every man will want. Tue, Dec 18 2018 9:28 pm EST How do I wash it? You can wash the A.Shirt and A.Jean in the same way as your normal clothes. Tue, Dec 18 2018 9:27 pm EST ?  ""]"
714,914,['   ']
715,915,['   ']
716,916,['   ']
717,917,"[' How do I find the add-ons? On desktop: Click ""Manage Your Pledge,"" then click ""Change Your Pledge,"" then click ""Pledge $39"" or whatever your base is, then you should get an add-ons screen. Click ""Add"" on the ones you want, and then click ""Continue"" and ""Confirm Changes."" If you do not see these options on mobile, try updating the app. If that does not work, you will need to access a web browser either on your device or on a desktop. Kickstarter is still working on this function. Thanks! Fri, Oct 2 2020 1:54 pm EDT Will every add-on be available in the pledge manager? There are possible scenarios where one or multiple add-ons from this campaign could be unavailable in the pledge manager. To be safe, you should add them to the campaign before it closes. Fri, Oct 2 2020 1:53 pm EDT Are the previous campaign\'s exclusives available in this campaign? There are currently no plans to make Piggy and Seline available. If that changes, I will let everyone know via an update. And it may change. I would have to order 1,000 sets. So if this campaign does well enough, that could be an option. Fri, Oct 2 2020 1:53 pm EDT Why does this team cost as much as the previous two teams from Chapter One? Chapter One was priced way below its value to get Gatefall off the ground, and the three figures from the North Woods cost more to print than all seven from Chapter One. These three are large and complicated. So were the Chapter one figures, but these are even crazier from a printing complexity standpoint. Fri, Oct 2 2020 1:53 pm EDT What add-ons are available in the campaign? Fri, Oct 2 2020 9:26 am EDT What is included in the Metal Token Add-On? This is enough for a four-player game. Retail will be $15-20 for half this amount for a two-player game. The extra set is included for free during the campaign as a Kickstarter bonus. Wed, Oct 14 2020 11:57 am EDT ?  ']"
718,918,['   ']
719,919,['   ']
720,920,['   ']
721,921,['   ']
722,922,['   ']
723,923,['   ']
724,924,['   ']
725,925,"["" Can the styles be worn by men? Sure! The Wrap is one size and is basically a giant scarf.  The other pieces are roomy and forgiving, so although they've been designed with female bodies in mind, anyone who fits the general size range would probably do fine! If you're not sure, email me with your measurements and let's chat about it. Wed, Oct 19 2016 6:26 pm EDT What is PonyBabe's Return/Exchange Policy? PonyBabe is a tiny brand with very little wiggle room at the moment.  That said, we want you to be happy.  If you get a size that doesn't wind up working, we can exchange for a different size IF STOCK IS AVAILABLE.  Keep in mind that we are producing a limited number of colors and sizes, and what you prefer might not be available. Customer will be responsible for all additional shipping costs.  We wish we could make it free, but we're just not there yet. Returns for a refund will only be available if we go way above and beyond our project goal (at least doubling it.) Keep in mind that all money raised is going straight to production, so we do not have a current budget for returns. If you are truly unhappy with your reward, and we haven't doubled our goal, we will offer a store credit in exchange for the return of the unworn/undamaged product.  Customer is responsible for return shipping costs. Refund/store credit will NOT include original shipping costs OR the 8-10% fee paid by PonyBabe to Kickstarter. If you're very nervous or unsure about the rewards, another option is to wait until the clothing is produced, and shop the collection online at a later date... in this case, please help to spread the word to make sure we hit our goal! Please understand that PonyBabe is just getting started, and we don't have the same cashflow as a corporate brand... as we grow, we'll be able to create a return/exchange policy that is a bit easier.  We appreciate your support  in helping us get off the ground! Thu, Oct 20 2016 9:50 am EDT ?  ""]"
726,926,['   ']
727,927,['   ']
728,928,['   ']
729,929,"[' What is your timeline for the project? May 2014: All article drafts (at least 2 from each school) will be submitted. June 2014: Editing and revision process - each college will review 2 other articles. July 2014:  Final drafts of articles will be due. August 2014: Final read-through and proofreading of magazine. October 2014: Release inaugural issue. (if funds allow) January 2015: Intercollegiate Science Conference & Launch Event Wed, May 7 2014 8:43 pm EDT How often will the journal be published? The money we raise on the Kickstarter will go towards producing, printing, and distributing our first issue (this includes both the print and online website) to our university communities. We plan to continue printing issues at least once a year.  We hope that our first issue will garner enough readership to attract advertising revenue, which will help us continue in the future. Wed, Apr 30 2014 5:14 pm EDT Isn\'t this just another science research review journal? Not at all! ISCJ is completely different than any another science publication.  We strive to reach out to a wider audience, including scientists and non-scientists, both in our writing styles and content. We\'ll have a variety of article types, from reports of the latest discoveries to the science behind things you experience every day. We want to make our content relevant to our communities. Wed, Apr 30 2014 5:14 pm EDT Who will contribute to the articles? This is an undergraduate publication, led and written by undergraduates.  However, we will have support and input from professors and other members of our universities. Wed, Apr 30 2014 5:14 pm EDT Why these 9 colleges? These 9 universities have well-established and successful science publications whose leaders were interested in this project. As the publication grows, we hope to include undergraduates from more colleges interested in this project.  We are currently sticking with these 9 universities, but every year, we will invite other universities to join us.  If your university is interested in collaborating with us in the future, please send us an email at info@icsjournal.org. Wed, Apr 30 2014 5:18 pm EDT Why online AND print? The website will contain shorter features and breaking science news-type articles, while the print publication will contain longer-form, investigative articles. The website will help us reach a more global audience, but the print publication will be necessary for us to build a real, tangible presence in our university communities. Wed, Apr 30 2014 5:14 pm EDT Why do you need crowd-funding when your universities possess enormous financial resources? There are many reasons we seek crowd-funding, both philosophical and practical. Philosophically: 1. Princeton and Harvard do have large endowments, but the vision for ICSJ is not for it to be an exclusive ivy-league journal. Ideally, ICSJ can expand its membership to any university in the nation, and by relying on Harvard and Princeton\'s endowments, it would make ICSJ an unequal initiative. 2. We are a group of undergraduates whose skills and passions in science communication have been cultivated by our involvement in our respective campus science publications. We have come together due to our roles in our university science publications, but our ultimate goal is to use our shared skills/passions to create an entirely new product that takes science out of academia into the ""real world."" Practically: 3. The universities themselves are not as interested in allocating funds to this initiative, since no one university has ownership over the product. For instance, Princeton is not interested in funding our journal because it is not a ""Princeton club /product"". This journal is beyond a single university\'s scope, so we really do need help from everyone and anyone. 4. Since we want to inform the public about science as objectively as possible, we hope to be supported by a wide variety of donors so that no one donor has complete control over our publication. Relying solely on our respective universities for funding may give these universities some control over what ICSJ publishes. That control runs contrary to the principles of scientific integrity and journalistic independence that we hope ICSJ embodies. That\'s why we\'re turning to the public for funding! Fri, May 2 2014 11:31 am EDT ?  ']"
730,930,['   ']
731,931,['   ']
732,932,['   ']
733,933,['   ']
734,934,['   ']
735,935,['   ']
736,936,['   ']
737,937,['   ']
738,938,"[' Can you paint hair? Well... technically I CAN... but it never shows up as well as painting on the body. You\'ll notice on several canvases there will be splashes of paint on their hair but most of the time it wasn\'t intentional. It is possible to paint on lighter coloured hair with watercolour paints as it does come out easily, but it is best used in moderation. Plus, there is also hair dye, but that tends to be quite expensive. Sat, Jul 21 2012 2:37 am EDT Are you going to paint an elderly person of a young child? I hope so! I\'m much more likely to paint someone elderly because children tend to be very impatient and as such, asking one to sit still for 45-60 minutes might be a bit much for them. It comes to the person. It all comes down to the request. If they ask me to paint them, or they say yes to being a part of the project I will gladly do it. Sat, Jul 21 2012 2:47 am EDT Are you going to paint a mother and child? I would love to, but again it comes down to practicalities. Plus, it depends how young the child is. I will not paint a new born because there\'s always a chance they could ingest the paints which could be a very serious medical emergency. However, given the opportunity, I will gladly paint any relationship I can get. Sat, Jul 21 2012 2:47 am EDT What made you decide to start this project? I really wanted to find a way to capture the personalities and spirit of the people I met on their skin, so that in the future I could see their picture and immediately know what kind of person they were. Normally body painting is used to cover up a person, or to blend them into an existing painting, whereas my project really wanted to focus on making sure the people involved became the work of art. I wanted them to be the center of attention and to showcase exactly who they were to the rest of the world. Sat, Jul 21 2012 2:47 am EDT What kind of paint do you use? I primarily use acrylic paint. I have used other mediums before but oil is too toxic, and watercolour absorbs into the skin too easily. I am hoping that with this kickstarter I can move to a non-toxic body paint that can be worn for hours on end, but up until now, the paint is never on the skin long enough to absorb or cause any damage. Sat, Jul 21 2012 2:47 am EDT Would you allow me to bring a large bedsheet size of canvas and roll around repeatedly while attempting to mimic safari animal noises and then frame it and put it on etsy for $600.00 as a ""Brad Pitt"" original? No. Yes. No. I don\'t know. What? Sat, Jul 21 2012 2:47 am EDT ?  ']"
